L,p_error,num_success
3,0,1,100
3,0.00555556,1,91
3,0.0111111,1,69
3,0.0166667,1,53
3,0.0222222,1,52
3,0.0277778,1,54
3,0.0333333,1,45
3,0.0388889,1,47
3,0.0444444,1,56
3,0.05,1,45
5,0,1,100
5,0.00555556,1,81
5,0.0111111,1,61
5,0.0166667,1,54
5,0.0222222,1,51
5,0.0277778,1,48
5,0.0333333,1,53
5,0.0388889,1,49
5,0.0444444,1,49
5,0.05,1,57
7,0,1,100
7,0.00555556,1,82
7,0.0111111,1,53
7,0.0166667,1,50
7,0.0222222,1,44
7,0.0277778,1,57
7,0.0333333,1,62
7,0.0388889,1,51
7,0.0444444,1,47
7,0.05,1,57
9,0,1,100
9,0.00555556,1,81
9,0.0111111,1,56
9,0.0166667,1,47
9,0.0222222,1,52
9,0.0277778,1,49
9,0.0333333,1,51
9,0.0388889,1,46
9,0.0444444,1,59
9,0.05,1,39
11,0,1,100
11,0.00555556,1,77
11,0.0111111,1,47
11,0.0166667,1,54
11,0.0222222,1,53
11,0.0277778,1,46
11,0.0333333,1,54
11,0.0388889,1,53
11,0.0444444,1,54
11,0.05,1,61
13,0,1,100
13,0.00555556,1,72
13,0.0111111,1,44
13,0.0166667,1,55
13,0.0222222,1,43
13,0.0277778,1,51
13,0.0333333,1,52
13,0.0388889,1,52
13,0.0444444,1,50
13,0.05,1,52
15,0,1,100
15,0.00555556,1,64
15,0.0111111,1,57
15,0.0166667,1,59
15,0.0222222,1,52
15,0.0277778,1,51
15,0.0333333,1,57
15,0.0388889,1,53
15,0.0444444,1,50
15,0.05,1,52
17,0,1,100
17,0.00555556,1,62
17,0.0111111,1,45
17,0.0166667,1,58
17,0.0222222,1,52
17,0.0277778,1,50
17,0.0333333,1,55
17,0.0388889,1,53
17,0.0444444,1,57
17,0.05,1,51
