L,p_error,num_success
3,0,1,100
3,0.00133333,1,83
3,0.00266667,1,68
3,0.004,1,57
3,0.00533333,1,59
3,0.00666667,1,53
3,0.008,1,53
3,0.00933333,1,46
3,0.0106667,1,43
3,0.012,1,48
5,0,1,100
5,0.00133333,1,77
5,0.00266667,1,59
5,0.004,1,60
5,0.00533333,1,53
5,0.00666667,1,50
5,0.008,1,53
5,0.00933333,1,55
5,0.0106667,1,50
5,0.012,1,51
7,0,1,100
7,0.00133333,1,69
7,0.00266667,1,50
7,0.004,1,46
7,0.00533333,1,50
7,0.00666667,1,53
7,0.008,1,55
7,0.00933333,1,43
7,0.0106667,1,58
7,0.012,1,56
9,0,1,100
9,0.00133333,1,69
9,0.00266667,1,55
9,0.004,1,52
9,0.00533333,1,45
9,0.00666667,1,41
9,0.008,1,53
9,0.00933333,1,46
9,0.0106667,1,50
9,0.012,1,43
11,0,1,100
11,0.00133333,1,65
11,0.00266667,1,58
11,0.004,1,49
11,0.00533333,1,52
11,0.00666667,1,45
11,0.008,1,43
11,0.00933333,1,53
11,0.0106667,1,59
11,0.012,1,54
13,0,1,100
13,0.00133333,1,66
13,0.00266667,1,51
13,0.004,1,52
13,0.00533333,1,53
13,0.00666667,1,52
13,0.008,1,41
13,0.00933333,1,51
13,0.0106667,1,48
13,0.012,1,50
15,0,1,100
15,0.00133333,1,61
15,0.00266667,1,54
15,0.004,1,48
15,0.00533333,1,44
15,0.00666667,1,53
15,0.008,1,51
15,0.00933333,1,50
15,0.0106667,1,58
15,0.012,1,49
17,0,1,100
17,0.00133333,1,52
17,0.00266667,1,51
17,0.004,1,61
17,0.00533333,1,59
17,0.00666667,1,56
17,0.008,1,48
17,0.00933333,1,41
17,0.0106667,1,51
17,0.012,1,61
