L,p_error,num_success
3,0,1,100
3,0.00777778,1,93
3,0.0155556,1,60
3,0.0233333,1,49
3,0.0311111,1,54
3,0.0388889,1,51
3,0.0466667,1,52
3,0.0544444,1,47
3,0.0622222,1,52
3,0.07,1,53
5,0,1,100
5,0.00777778,1,94
5,0.0155556,1,49
5,0.0233333,1,40
5,0.0311111,1,50
5,0.0388889,1,51
5,0.0466667,1,49
5,0.0544444,1,42
5,0.0622222,1,48
5,0.07,1,54
7,0,1,100
7,0.00777778,1,97
7,0.0155556,1,50
7,0.0233333,1,55
7,0.0311111,1,48
7,0.0388889,1,46
7,0.0466667,1,49
7,0.0544444,1,55
7,0.0622222,1,43
7,0.07,1,41
9,0,1,100
9,0.00777778,1,97
9,0.0155556,1,51
9,0.0233333,1,53
9,0.0311111,1,56
9,0.0388889,1,55
9,0.0466667,1,38
9,0.0544444,1,48
9,0.0622222,1,41
9,0.07,1,52
11,0,1,100
11,0.00777778,1,98
11,0.0155556,1,51
11,0.0233333,1,51
11,0.0311111,1,53
11,0.0388889,1,37
11,0.0466667,1,54
11,0.0544444,1,48
11,0.0622222,1,55
11,0.07,1,44
13,0,1,100
13,0.00777778,1,100
13,0.0155556,1,50
13,0.0233333,1,49
13,0.0311111,1,51
13,0.0388889,1,51
13,0.0466667,1,49
13,0.0544444,1,53
13,0.0622222,1,52
13,0.07,1,55
15,0,1,100
15,0.00777778,1,97
15,0.0155556,1,50
15,0.0233333,1,49
15,0.0311111,1,41
15,0.0388889,1,53
15,0.0466667,1,47
15,0.0544444,1,50
15,0.0622222,1,54
15,0.07,1,50
17,0,1,100
17,0.00777778,1,99
17,0.0155556,1,50
17,0.0233333,1,57
17,0.0311111,1,52
17,0.0388889,1,52
17,0.0466667,1,50
17,0.0544444,1,39
17,0.0622222,1,49
17,0.07,1,57
