L,p_error,num_success
3,0,1,100
3,0.00777778,1,98
3,0.0155556,1,67
3,0.0233333,1,53
3,0.0311111,1,45
3,0.0388889,1,49
3,0.0466667,1,56
3,0.0544444,1,50
3,0.0622222,1,48
3,0.07,1,57
5,0,1,100
5,0.00777778,1,100
5,0.0155556,1,46
5,0.0233333,1,47
5,0.0311111,1,51
5,0.0388889,1,52
5,0.0466667,1,44
5,0.0544444,1,51
5,0.0622222,1,42
5,0.07,1,54
7,0,1,100
7,0.00777778,1,99
7,0.0155556,1,49
7,0.0233333,1,49
7,0.0311111,1,52
7,0.0388889,1,42
7,0.0466667,1,49
7,0.0544444,1,50
7,0.0622222,1,56
7,0.07,1,55
9,0,1,100
9,0.00777778,1,100
9,0.0155556,1,48
9,0.0233333,1,36
9,0.0311111,1,45
9,0.0388889,1,51
9,0.0466667,1,53
9,0.0544444,1,54
9,0.0622222,1,47
9,0.07,1,49
11,0,1,100
11,0.00777778,1,100
11,0.0155556,1,60
11,0.0233333,1,44
11,0.0311111,1,47
11,0.0388889,1,50
11,0.0466667,1,53
11,0.0544444,1,48
11,0.0622222,1,52
11,0.07,1,48
13,0,1,100
13,0.00777778,1,99
13,0.0155556,1,51
13,0.0233333,1,62
13,0.0311111,1,54
13,0.0388889,1,51
13,0.0466667,1,52
13,0.0544444,1,45
13,0.0622222,1,55
13,0.07,1,48
15,0,1,100
15,0.00777778,1,100
15,0.0155556,1,51
15,0.0233333,1,45
15,0.0311111,1,56
15,0.0388889,1,37
15,0.0466667,1,56
15,0.0544444,1,47
15,0.0622222,1,35
15,0.07,1,53
17,0,1,100
17,0.00777778,1,100
17,0.0155556,1,55
17,0.0233333,1,57
17,0.0311111,1,48
17,0.0388889,1,44
17,0.0466667,1,51
17,0.0544444,1,44
17,0.0622222,1,49
17,0.07,1,48
