L,p_error,num_success
3,0,1,100
3,0.00133333,1,95
3,0.00266667,1,89
3,0.004,1,87
3,0.00533333,1,65
3,0.00666667,1,67
3,0.008,1,66
3,0.00933333,1,56
3,0.0106667,1,56
3,0.012,1,61
5,0,1,100
5,0.00133333,1,99
5,0.00266667,1,81
5,0.004,1,70
5,0.00533333,1,63
5,0.00666667,1,50
5,0.008,1,51
5,0.00933333,1,59
5,0.0106667,1,47
5,0.012,1,49
7,0,1,100
7,0.00133333,1,99
7,0.00266667,1,93
7,0.004,1,65
7,0.00533333,1,50
7,0.00666667,1,58
7,0.008,1,52
7,0.00933333,1,55
7,0.0106667,1,53
7,0.012,1,60
9,0,1,100
9,0.00133333,1,100
9,0.00266667,1,88
9,0.004,1,53
9,0.00533333,1,52
9,0.00666667,1,48
9,0.008,1,48
9,0.00933333,1,56
9,0.0106667,1,53
9,0.012,1,44
11,0,1,100
11,0.00133333,1,100
11,0.00266667,1,82
11,0.004,1,57
11,0.00533333,1,52
11,0.00666667,1,53
11,0.008,1,56
11,0.00933333,1,50
11,0.0106667,1,53
11,0.012,1,50
13,0,1,100
13,0.00133333,1,100
13,0.00266667,1,81
13,0.004,1,55
13,0.00533333,1,57
13,0.00666667,1,44
13,0.008,1,48
13,0.00933333,1,39
13,0.0106667,1,40
13,0.012,1,54
15,0,1,100
15,0.00133333,1,100
15,0.00266667,1,73
15,0.004,1,57
15,0.00533333,1,44
15,0.00666667,1,55
15,0.008,1,49
15,0.00933333,1,48
15,0.0106667,1,45
15,0.012,1,44
17,0,1,100
17,0.00133333,1,100
17,0.00266667,1,79
17,0.004,1,54
17,0.00533333,1,57
17,0.00666667,1,52
17,0.008,1,53
17,0.00933333,1,52
17,0.0106667,1,55
17,0.012,1,53
