L,p_error,num_success
3,0,1,100
3,0.00777778,1,96
3,0.0155556,1,60
3,0.0233333,1,47
3,0.0311111,1,53
3,0.0388889,1,49
3,0.0466667,1,53
3,0.0544444,1,44
3,0.0622222,1,49
3,0.07,1,49
5,0,1,100
5,0.00777778,1,96
5,0.0155556,1,47
5,0.0233333,1,51
5,0.0311111,1,37
5,0.0388889,1,52
5,0.0466667,1,53
5,0.0544444,1,52
5,0.0622222,1,63
5,0.07,1,50
7,0,1,100
7,0.00777778,1,96
7,0.0155556,1,49
7,0.0233333,1,53
7,0.0311111,1,51
7,0.0388889,1,46
7,0.0466667,1,52
7,0.0544444,1,48
7,0.0622222,1,49
7,0.07,1,53
9,0,1,100
9,0.00777778,1,96
9,0.0155556,1,56
9,0.0233333,1,42
9,0.0311111,1,48
9,0.0388889,1,58
9,0.0466667,1,43
9,0.0544444,1,47
9,0.0622222,1,55
9,0.07,1,52
11,0,1,100
11,0.00777778,1,96
11,0.0155556,1,57
11,0.0233333,1,52
11,0.0311111,1,54
11,0.0388889,1,54
11,0.0466667,1,47
11,0.0544444,1,46
11,0.0622222,1,47
11,0.07,1,54
13,0,1,100
13,0.00777778,1,96
13,0.0155556,1,47
13,0.0233333,1,46
13,0.0311111,1,55
13,0.0388889,1,49
13,0.0466667,1,48
13,0.0544444,1,52
13,0.0622222,1,46
13,0.07,1,48
15,0,1,100
15,0.00777778,1,99
15,0.0155556,1,48
15,0.0233333,1,57
15,0.0311111,1,49
15,0.0388889,1,47
15,0.0466667,1,57
15,0.0544444,1,48
15,0.0622222,1,46
15,0.07,1,47
17,0,1,100
17,0.00777778,1,99
17,0.0155556,1,50
17,0.0233333,1,49
17,0.0311111,1,50
17,0.0388889,1,56
17,0.0466667,1,46
17,0.0544444,1,51
17,0.0622222,1,48
17,0.07,1,48
