L,p_error,num_success
3,0,1,100
3,0.00555556,1,79
3,0.0111111,1,63
3,0.0166667,1,53
3,0.0222222,1,45
3,0.0277778,1,54
3,0.0333333,1,53
3,0.0388889,1,49
3,0.0444444,1,55
3,0.05,1,55
5,0,1,100
5,0.00555556,1,75
5,0.0111111,1,46
5,0.0166667,1,57
5,0.0222222,1,55
5,0.0277778,1,46
5,0.0333333,1,61
5,0.0388889,1,48
5,0.0444444,1,52
5,0.05,1,52
7,0,1,100
7,0.00555556,1,69
7,0.0111111,1,53
7,0.0166667,1,50
7,0.0222222,1,53
7,0.0277778,1,54
7,0.0333333,1,47
7,0.0388889,1,58
7,0.0444444,1,53
7,0.05,1,43
9,0,1,100
9,0.00555556,1,61
9,0.0111111,1,50
9,0.0166667,1,47
9,0.0222222,1,44
9,0.0277778,1,50
9,0.0333333,1,51
9,0.0388889,1,43
9,0.0444444,1,45
9,0.05,1,55
11,0,1,100
11,0.00555556,1,50
11,0.0111111,1,54
11,0.0166667,1,55
11,0.0222222,1,47
11,0.0277778,1,52
11,0.0333333,1,53
11,0.0388889,1,51
11,0.0444444,1,51
11,0.05,1,45
13,0,1,100
13,0.00555556,1,52
13,0.0111111,1,49
13,0.0166667,1,56
13,0.0222222,1,52
13,0.0277778,1,47
13,0.0333333,1,60
13,0.0388889,1,50
13,0.0444444,1,50
13,0.05,1,48
15,0,1,100
15,0.00555556,1,56
15,0.0111111,1,51
15,0.0166667,1,55
15,0.0222222,1,54
15,0.0277778,1,59
15,0.0333333,1,47
15,0.0388889,1,48
15,0.0444444,1,51
15,0.05,1,59
17,0,1,100
17,0.00555556,1,45
17,0.0111111,1,57
17,0.0166667,1,56
17,0.0222222,1,53
17,0.0277778,1,48
17,0.0333333,1,52
17,0.0388889,1,49
17,0.0444444,1,36
17,0.05,1,43
