L,p_error,num_success
3,0,1,100
3,0.00555556,1,89
3,0.0111111,1,63
3,0.0166667,1,49
3,0.0222222,1,58
3,0.0277778,1,53
3,0.0333333,1,46
3,0.0388889,1,50
3,0.0444444,1,49
3,0.05,1,42
5,0,1,100
5,0.00555556,1,82
5,0.0111111,1,58
5,0.0166667,1,36
5,0.0222222,1,52
5,0.0277778,1,46
5,0.0333333,1,45
5,0.0388889,1,57
5,0.0444444,1,56
5,0.05,1,47
7,0,1,100
7,0.00555556,1,80
7,0.0111111,1,46
7,0.0166667,1,55
7,0.0222222,1,52
7,0.0277778,1,56
7,0.0333333,1,43
7,0.0388889,1,51
7,0.0444444,1,43
7,0.05,1,56
9,0,1,100
9,0.00555556,1,77
9,0.0111111,1,46
9,0.0166667,1,49
9,0.0222222,1,41
9,0.0277778,1,53
9,0.0333333,1,52
9,0.0388889,1,57
9,0.0444444,1,42
9,0.05,1,51
11,0,1,100
11,0.00555556,1,70
11,0.0111111,1,35
11,0.0166667,1,48
11,0.0222222,1,48
11,0.0277778,1,47
11,0.0333333,1,53
11,0.0388889,1,45
11,0.0444444,1,55
11,0.05,1,49
13,0,1,100
13,0.00555556,1,69
13,0.0111111,1,55
13,0.0166667,1,59
13,0.0222222,1,49
13,0.0277778,1,60
13,0.0333333,1,51
13,0.0388889,1,57
13,0.0444444,1,45
13,0.05,1,50
15,0,1,100
15,0.00555556,1,62
15,0.0111111,1,55
15,0.0166667,1,46
15,0.0222222,1,53
15,0.0277778,1,58
15,0.0333333,1,57
15,0.0388889,1,53
15,0.0444444,1,48
15,0.05,1,46
17,0,1,100
17,0.00555556,1,66
17,0.0111111,1,41
17,0.0166667,1,57
17,0.0222222,1,54
17,0.0277778,1,43
17,0.0333333,1,47
17,0.0388889,1,51
17,0.0444444,1,45
17,0.05,1,51
