L,p_error,num_success
3,0,1,100
3,0.00133333,1,96
3,0.00266667,1,92
3,0.004,1,88
3,0.00533333,1,76
3,0.00666667,1,65
3,0.008,1,70
3,0.00933333,1,66
3,0.0106667,1,55
3,0.012,1,54
5,0,1,100
5,0.00133333,1,99
5,0.00266667,1,90
5,0.004,1,70
5,0.00533333,1,55
5,0.00666667,1,59
5,0.008,1,52
5,0.00933333,1,44
5,0.0106667,1,49
5,0.012,1,46
7,0,1,100
7,0.00133333,1,100
7,0.00266667,1,86
7,0.004,1,66
7,0.00533333,1,54
7,0.00666667,1,53
7,0.008,1,49
7,0.00933333,1,54
7,0.0106667,1,56
7,0.012,1,50
9,0,1,100
9,0.00133333,1,100
9,0.00266667,1,84
9,0.004,1,52
9,0.00533333,1,56
9,0.00666667,1,54
9,0.008,1,44
9,0.00933333,1,45
9,0.0106667,1,44
9,0.012,1,43
11,0,1,100
11,0.00133333,1,100
11,0.00266667,1,79
11,0.004,1,45
11,0.00533333,1,48
11,0.00666667,1,51
11,0.008,1,50
11,0.00933333,1,52
11,0.0106667,1,56
11,0.012,1,51
13,0,1,100
13,0.00133333,1,100
13,0.00266667,1,83
13,0.004,1,58
13,0.00533333,1,50
13,0.00666667,1,45
13,0.008,1,48
13,0.00933333,1,42
13,0.0106667,1,53
13,0.012,1,58
15,0,1,100
15,0.00133333,1,100
15,0.00266667,1,77
15,0.004,1,55
15,0.00533333,1,59
15,0.00666667,1,57
15,0.008,1,46
15,0.00933333,1,52
15,0.0106667,1,46
15,0.012,1,51
17,0,1,100
17,0.00133333,1,100
17,0.00266667,1,82
17,0.004,1,54
17,0.00533333,1,56
17,0.00666667,1,46
17,0.008,1,47
17,0.00933333,1,44
17,0.0106667,1,46
17,0.012,1,48
