L,p_error,num_success
3,0,1,100
3,0.00133333,1,77
3,0.00266667,1,57
3,0.004,1,55
3,0.00533333,1,48
3,0.00666667,1,46
3,0.008,1,55
3,0.00933333,1,50
3,0.0106667,1,46
3,0.012,1,43
5,0,1,100
5,0.00133333,1,72
5,0.00266667,1,54
5,0.004,1,55
5,0.00533333,1,44
5,0.00666667,1,49
5,0.008,1,59
5,0.00933333,1,45
5,0.0106667,1,43
5,0.012,1,49
7,0,1,100
7,0.00133333,1,64
7,0.00266667,1,49
7,0.004,1,53
7,0.00533333,1,54
7,0.00666667,1,51
7,0.008,1,51
7,0.00933333,1,46
7,0.0106667,1,66
7,0.012,1,48
9,0,1,100
9,0.00133333,1,58
9,0.00266667,1,50
9,0.004,1,63
9,0.00533333,1,56
9,0.00666667,1,55
9,0.008,1,57
9,0.00933333,1,60
9,0.0106667,1,56
9,0.012,1,54
11,0,1,100
11,0.00133333,1,64
11,0.00266667,1,47
11,0.004,1,47
11,0.00533333,1,48
11,0.00666667,1,52
11,0.008,1,51
11,0.00933333,1,51
11,0.0106667,1,53
11,0.012,1,47
13,0,1,100
13,0.00133333,1,47
13,0.00266667,1,51
13,0.004,1,52
13,0.00533333,1,49
13,0.00666667,1,54
13,0.008,1,44
13,0.00933333,1,48
13,0.0106667,1,45
13,0.012,1,45
15,0,1,100
15,0.00133333,1,51
15,0.00266667,1,57
15,0.004,1,51
15,0.00533333,1,47
15,0.00666667,1,52
15,0.008,1,54
15,0.00933333,1,50
15,0.0106667,1,53
15,0.012,1,50
17,0,1,100
17,0.00133333,1,45
17,0.00266667,1,45
17,0.004,1,51
17,0.00533333,1,50
17,0.00666667,1,42
17,0.008,1,51
17,0.00933333,1,52
17,0.0106667,1,53
17,0.012,1,53
