L,p_error,num_success
3,0,1,100
3,0.00777778,1,85
3,0.0155556,1,69
3,0.0233333,1,50
3,0.0311111,1,54
3,0.0388889,1,50
3,0.0466667,1,55
3,0.0544444,1,59
3,0.0622222,1,46
3,0.07,1,56
5,0,1,100
5,0.00777778,1,93
5,0.0155556,1,53
5,0.0233333,1,61
5,0.0311111,1,50
5,0.0388889,1,47
5,0.0466667,1,50
5,0.0544444,1,49
5,0.0622222,1,50
5,0.07,1,51
7,0,1,100
7,0.00777778,1,96
7,0.0155556,1,48
7,0.0233333,1,51
7,0.0311111,1,53
7,0.0388889,1,41
7,0.0466667,1,54
7,0.0544444,1,50
7,0.0622222,1,60
7,0.07,1,43
9,0,1,100
9,0.00777778,1,98
9,0.0155556,1,52
9,0.0233333,1,46
9,0.0311111,1,42
9,0.0388889,1,56
9,0.0466667,1,41
9,0.0544444,1,52
9,0.0622222,1,45
9,0.07,1,49
11,0,1,100
11,0.00777778,1,98
11,0.0155556,1,54
11,0.0233333,1,43
11,0.0311111,1,53
11,0.0388889,1,49
11,0.0466667,1,50
11,0.0544444,1,50
11,0.0622222,1,50
11,0.07,1,51
13,0,1,100
13,0.00777778,1,98
13,0.0155556,1,52
13,0.0233333,1,54
13,0.0311111,1,44
13,0.0388889,1,52
13,0.0466667,1,41
13,0.0544444,1,62
13,0.0622222,1,52
13,0.07,1,50
15,0,1,100
15,0.00777778,1,96
15,0.0155556,1,56
15,0.0233333,1,52
15,0.0311111,1,51
15,0.0388889,1,44
15,0.0466667,1,55
15,0.0544444,1,44
15,0.0622222,1,49
15,0.07,1,55
17,0,1,100
17,0.00777778,1,99
17,0.0155556,1,48
17,0.0233333,1,56
17,0.0311111,1,51
17,0.0388889,1,56
17,0.0466667,1,59
17,0.0544444,1,44
17,0.0622222,1,48
17,0.07,1,51
