L,p_error,num_success
3,0,1,100
3,0.00555556,1,86
3,0.0111111,1,56
3,0.0166667,1,56
3,0.0222222,1,47
3,0.0277778,1,47
3,0.0333333,1,54
3,0.0388889,1,54
3,0.0444444,1,50
3,0.05,1,56
5,0,1,100
5,0.00555556,1,77
5,0.0111111,1,46
5,0.0166667,1,45
5,0.0222222,1,47
5,0.0277778,1,48
5,0.0333333,1,53
5,0.0388889,1,50
5,0.0444444,1,48
5,0.05,1,51
7,0,1,100
7,0.00555556,1,68
7,0.0111111,1,57
7,0.0166667,1,55
7,0.0222222,1,58
7,0.0277778,1,50
7,0.0333333,1,50
7,0.0388889,1,58
7,0.0444444,1,47
7,0.05,1,47
9,0,1,100
9,0.00555556,1,63
9,0.0111111,1,48
9,0.0166667,1,48
9,0.0222222,1,52
9,0.0277778,1,57
9,0.0333333,1,54
9,0.0388889,1,46
9,0.0444444,1,48
9,0.05,1,49
11,0,1,100
11,0.00555556,1,49
11,0.0111111,1,50
11,0.0166667,1,54
11,0.0222222,1,52
11,0.0277778,1,53
11,0.0333333,1,47
11,0.0388889,1,53
11,0.0444444,1,53
11,0.05,1,47
13,0,1,100
13,0.00555556,1,47
13,0.0111111,1,49
13,0.0166667,1,49
13,0.0222222,1,52
13,0.0277778,1,46
13,0.0333333,1,50
13,0.0388889,1,45
13,0.0444444,1,44
13,0.05,1,58
15,0,1,100
15,0.00555556,1,54
15,0.0111111,1,46
15,0.0166667,1,48
15,0.0222222,1,48
15,0.0277778,1,45
15,0.0333333,1,48
15,0.0388889,1,57
15,0.0444444,1,39
15,0.05,1,53
17,0,1,100
17,0.00555556,1,62
17,0.0111111,1,50
17,0.0166667,1,50
17,0.0222222,1,43
17,0.0277778,1,46
17,0.0333333,1,53
17,0.0388889,1,52
17,0.0444444,1,54
17,0.05,1,40
