L,p_error,num_success
3,0,1,100
3,0.00555556,1,91
3,0.0111111,1,73
3,0.0166667,1,61
3,0.0222222,1,55
3,0.0277778,1,50
3,0.0333333,1,52
3,0.0388889,1,43
3,0.0444444,1,56
3,0.05,1,51
5,0,1,100
5,0.00555556,1,88
5,0.0111111,1,53
5,0.0166667,1,52
5,0.0222222,1,39
5,0.0277778,1,45
5,0.0333333,1,42
5,0.0388889,1,44
5,0.0444444,1,54
5,0.05,1,52
7,0,1,100
7,0.00555556,1,85
7,0.0111111,1,49
7,0.0166667,1,59
7,0.0222222,1,45
7,0.0277778,1,47
7,0.0333333,1,48
7,0.0388889,1,56
7,0.0444444,1,56
7,0.05,1,50
9,0,1,100
9,0.00555556,1,75
9,0.0111111,1,44
9,0.0166667,1,40
9,0.0222222,1,56
9,0.0277778,1,56
9,0.0333333,1,58
9,0.0388889,1,52
9,0.0444444,1,41
9,0.05,1,54
11,0,1,100
11,0.00555556,1,69
11,0.0111111,1,55
11,0.0166667,1,51
11,0.0222222,1,57
11,0.0277778,1,54
11,0.0333333,1,42
11,0.0388889,1,43
11,0.0444444,1,51
11,0.05,1,49
13,0,1,100
13,0.00555556,1,63
13,0.0111111,1,43
13,0.0166667,1,55
13,0.0222222,1,50
13,0.0277778,1,50
13,0.0333333,1,48
13,0.0388889,1,49
13,0.0444444,1,43
13,0.05,1,50
15,0,1,100
15,0.00555556,1,65
15,0.0111111,1,51
15,0.0166667,1,42
15,0.0222222,1,45
15,0.0277778,1,51
15,0.0333333,1,44
15,0.0388889,1,54
15,0.0444444,1,48
15,0.05,1,48
17,0,1,100
17,0.00555556,1,63
17,0.0111111,1,53
17,0.0166667,1,54
17,0.0222222,1,57
17,0.0277778,1,66
17,0.0333333,1,47
17,0.0388889,1,50
17,0.0444444,1,59
17,0.05,1,47
