L,p_error,num_success
3,0,1,100
3,0.00777778,1,95
3,0.0155556,1,69
3,0.0233333,1,50
3,0.0311111,1,46
3,0.0388889,1,54
3,0.0466667,1,49
3,0.0544444,1,52
3,0.0622222,1,40
3,0.07,1,45
5,0,1,100
5,0.00777778,1,97
5,0.0155556,1,48
5,0.0233333,1,50
5,0.0311111,1,48
5,0.0388889,1,51
5,0.0466667,1,45
5,0.0544444,1,55
5,0.0622222,1,48
5,0.07,1,48
7,0,1,100
7,0.00777778,1,92
7,0.0155556,1,50
7,0.0233333,1,48
7,0.0311111,1,53
7,0.0388889,1,55
7,0.0466667,1,48
7,0.0544444,1,38
7,0.0622222,1,47
7,0.07,1,48
9,0,1,100
9,0.00777778,1,97
9,0.0155556,1,42
9,0.0233333,1,43
9,0.0311111,1,54
9,0.0388889,1,48
9,0.0466667,1,43
9,0.0544444,1,49
9,0.0622222,1,48
9,0.07,1,45
11,0,1,100
11,0.00777778,1,100
11,0.0155556,1,48
11,0.0233333,1,47
11,0.0311111,1,43
11,0.0388889,1,50
11,0.0466667,1,56
11,0.0544444,1,55
11,0.0622222,1,55
11,0.07,1,46
13,0,1,100
13,0.00777778,1,97
13,0.0155556,1,47
13,0.0233333,1,47
13,0.0311111,1,45
13,0.0388889,1,52
13,0.0466667,1,51
13,0.0544444,1,48
13,0.0622222,1,52
13,0.07,1,45
15,0,1,100
15,0.00777778,1,96
15,0.0155556,1,53
15,0.0233333,1,46
15,0.0311111,1,47
15,0.0388889,1,47
15,0.0466667,1,50
15,0.0544444,1,54
15,0.0622222,1,54
15,0.07,1,51
17,0,1,100
17,0.00777778,1,100
17,0.0155556,1,44
17,0.0233333,1,46
17,0.0311111,1,43
17,0.0388889,1,52
17,0.0466667,1,46
17,0.0544444,1,54
17,0.0622222,1,48
17,0.07,1,44
