L,p_error,num_success
3,0,1,100
3,0.00555556,1,85
3,0.0111111,1,66
3,0.0166667,1,60
3,0.0222222,1,49
3,0.0277778,1,59
3,0.0333333,1,41
3,0.0388889,1,46
3,0.0444444,1,51
3,0.05,1,53
5,0,1,100
5,0.00555556,1,82
5,0.0111111,1,45
5,0.0166667,1,47
5,0.0222222,1,51
5,0.0277778,1,50
5,0.0333333,1,55
5,0.0388889,1,49
5,0.0444444,1,49
5,0.05,1,44
7,0,1,100
7,0.00555556,1,69
7,0.0111111,1,53
7,0.0166667,1,51
7,0.0222222,1,47
7,0.0277778,1,47
7,0.0333333,1,50
7,0.0388889,1,63
7,0.0444444,1,59
7,0.05,1,50
9,0,1,100
9,0.00555556,1,56
9,0.0111111,1,43
9,0.0166667,1,45
9,0.0222222,1,50
9,0.0277778,1,54
9,0.0333333,1,44
9,0.0388889,1,39
9,0.0444444,1,50
9,0.05,1,48
11,0,1,100
11,0.00555556,1,56
11,0.0111111,1,54
11,0.0166667,1,48
11,0.0222222,1,53
11,0.0277778,1,60
11,0.0333333,1,56
11,0.0388889,1,50
11,0.0444444,1,44
11,0.05,1,55
13,0,1,100
13,0.00555556,1,61
13,0.0111111,1,44
13,0.0166667,1,49
13,0.0222222,1,40
13,0.0277778,1,54
13,0.0333333,1,51
13,0.0388889,1,51
13,0.0444444,1,55
13,0.05,1,53
15,0,1,100
15,0.00555556,1,55
15,0.0111111,1,60
15,0.0166667,1,53
15,0.0222222,1,44
15,0.0277778,1,45
15,0.0333333,1,43
15,0.0388889,1,47
15,0.0444444,1,49
15,0.05,1,49
17,0,1,100
17,0.00555556,1,61
17,0.0111111,1,45
17,0.0166667,1,47
17,0.0222222,1,51
17,0.0277778,1,58
17,0.0333333,1,50
17,0.0388889,1,59
17,0.0444444,1,49
17,0.05,1,54
