L,p_error,num_success
3,0,1,100
3,0.00777778,1,93
3,0.0155556,1,58
3,0.0233333,1,63
3,0.0311111,1,56
3,0.0388889,1,47
3,0.0466667,1,45
3,0.0544444,1,46
3,0.0622222,1,53
3,0.07,1,47
5,0,1,100
5,0.00777778,1,97
5,0.0155556,1,45
5,0.0233333,1,48
5,0.0311111,1,46
5,0.0388889,1,56
5,0.0466667,1,59
5,0.0544444,1,40
5,0.0622222,1,48
5,0.07,1,47
7,0,1,100
7,0.00777778,1,99
7,0.0155556,1,43
7,0.0233333,1,49
7,0.0311111,1,57
7,0.0388889,1,50
7,0.0466667,1,57
7,0.0544444,1,52
7,0.0622222,1,53
7,0.07,1,53
9,0,1,100
9,0.00777778,1,94
9,0.0155556,1,45
9,0.0233333,1,50
9,0.0311111,1,46
9,0.0388889,1,53
9,0.0466667,1,47
9,0.0544444,1,49
9,0.0622222,1,52
9,0.07,1,55
11,0,1,100
11,0.00777778,1,99
11,0.0155556,1,55
11,0.0233333,1,55
11,0.0311111,1,54
11,0.0388889,1,58
11,0.0466667,1,48
11,0.0544444,1,50
11,0.0622222,1,40
11,0.07,1,51
13,0,1,100
13,0.00777778,1,98
13,0.0155556,1,46
13,0.0233333,1,57
13,0.0311111,1,52
13,0.0388889,1,50
13,0.0466667,1,50
13,0.0544444,1,47
13,0.0622222,1,43
13,0.07,1,49
15,0,1,100
15,0.00777778,1,99
15,0.0155556,1,53
15,0.0233333,1,55
15,0.0311111,1,56
15,0.0388889,1,40
15,0.0466667,1,51
15,0.0544444,1,52
15,0.0622222,1,52
15,0.07,1,51
17,0,1,100
17,0.00777778,1,99
17,0.0155556,1,52
17,0.0233333,1,46
17,0.0311111,1,56
17,0.0388889,1,60
17,0.0466667,1,53
17,0.0544444,1,46
17,0.0622222,1,51
17,0.07,1,44
