L,p_error,num_success
3,0,1,100
3,0.00133333,1,93
3,0.00266667,1,81
3,0.004,1,70
3,0.00533333,1,63
3,0.00666667,1,52
3,0.008,1,56
3,0.00933333,1,47
3,0.0106667,1,54
3,0.012,1,51
5,0,1,100
5,0.00133333,1,93
5,0.00266667,1,69
5,0.004,1,49
5,0.00533333,1,46
5,0.00666667,1,46
5,0.008,1,54
5,0.00933333,1,54
5,0.0106667,1,48
5,0.012,1,49
7,0,1,100
7,0.00133333,1,92
7,0.00266667,1,54
7,0.004,1,50
7,0.00533333,1,57
7,0.00666667,1,53
7,0.008,1,44
7,0.00933333,1,53
7,0.0106667,1,51
7,0.012,1,41
9,0,1,100
9,0.00133333,1,94
9,0.00266667,1,52
9,0.004,1,50
9,0.00533333,1,54
9,0.00666667,1,42
9,0.008,1,53
9,0.00933333,1,46
9,0.0106667,1,58
9,0.012,1,44
11,0,1,100
11,0.00133333,1,93
11,0.00266667,1,60
11,0.004,1,49
11,0.00533333,1,50
11,0.00666667,1,36
11,0.008,1,51
11,0.00933333,1,54
11,0.0106667,1,54
11,0.012,1,51
13,0,1,100
13,0.00133333,1,94
13,0.00266667,1,52
13,0.004,1,58
13,0.00533333,1,45
13,0.00666667,1,43
13,0.008,1,56
13,0.00933333,1,58
13,0.0106667,1,51
13,0.012,1,41
15,0,1,100
15,0.00133333,1,92
15,0.00266667,1,49
15,0.004,1,42
15,0.00533333,1,61
15,0.00666667,1,56
15,0.008,1,51
15,0.00933333,1,61
15,0.0106667,1,58
15,0.012,1,40
17,0,1,100
17,0.00133333,1,92
17,0.00266667,1,39
17,0.004,1,50
17,0.00533333,1,56
17,0.00666667,1,61
17,0.008,1,52
17,0.00933333,1,48
17,0.0106667,1,53
17,0.012,1,54
