L,p_error,num_success
3,0,1,100
3,0.00777778,1,93
3,0.0155556,1,56
3,0.0233333,1,52
3,0.0311111,1,48
3,0.0388889,1,54
3,0.0466667,1,43
3,0.0544444,1,39
3,0.0622222,1,54
3,0.07,1,49
5,0,1,100
5,0.00777778,1,99
5,0.0155556,1,56
5,0.0233333,1,53
5,0.0311111,1,54
5,0.0388889,1,53
5,0.0466667,1,58
5,0.0544444,1,46
5,0.0622222,1,57
5,0.07,1,56
7,0,1,100
7,0.00777778,1,99
7,0.0155556,1,52
7,0.0233333,1,56
7,0.0311111,1,52
7,0.0388889,1,50
7,0.0466667,1,57
7,0.0544444,1,37
7,0.0622222,1,50
7,0.07,1,45
9,0,1,100
9,0.00777778,1,100
9,0.0155556,1,53
9,0.0233333,1,54
9,0.0311111,1,54
9,0.0388889,1,46
9,0.0466667,1,43
9,0.0544444,1,57
9,0.0622222,1,46
9,0.07,1,57
11,0,1,100
11,0.00777778,1,100
11,0.0155556,1,55
11,0.0233333,1,58
11,0.0311111,1,38
11,0.0388889,1,49
11,0.0466667,1,57
11,0.0544444,1,45
11,0.0622222,1,44
11,0.07,1,46
13,0,1,100
13,0.00777778,1,100
13,0.0155556,1,52
13,0.0233333,1,44
13,0.0311111,1,48
13,0.0388889,1,54
13,0.0466667,1,54
13,0.0544444,1,50
13,0.0622222,1,50
13,0.07,1,48
15,0,1,100
15,0.00777778,1,100
15,0.0155556,1,58
15,0.0233333,1,52
15,0.0311111,1,47
15,0.0388889,1,48
15,0.0466667,1,44
15,0.0544444,1,47
15,0.0622222,1,49
15,0.07,1,44
17,0,1,100
17,0.00777778,1,100
17,0.0155556,1,49
17,0.0233333,1,34
17,0.0311111,1,49
17,0.0388889,1,49
17,0.0466667,1,46
17,0.0544444,1,50
17,0.0622222,1,49
17,0.07,1,58
