L,p_error,num_success
3,0,1,100
3,0.00133333,1,88
3,0.00266667,1,65
3,0.004,1,59
3,0.00533333,1,59
3,0.00666667,1,55
3,0.008,1,49
3,0.00933333,1,51
3,0.0106667,1,53
3,0.012,1,46
5,0,1,100
5,0.00133333,1,78
5,0.00266667,1,65
5,0.004,1,57
5,0.00533333,1,46
5,0.00666667,1,48
5,0.008,1,54
5,0.00933333,1,58
5,0.0106667,1,54
5,0.012,1,50
7,0,1,100
7,0.00133333,1,77
7,0.00266667,1,44
7,0.004,1,55
7,0.00533333,1,47
7,0.00666667,1,59
7,0.008,1,43
7,0.00933333,1,47
7,0.0106667,1,52
7,0.012,1,43
9,0,1,100
9,0.00133333,1,75
9,0.00266667,1,66
9,0.004,1,48
9,0.00533333,1,50
9,0.00666667,1,49
9,0.008,1,46
9,0.00933333,1,57
9,0.0106667,1,43
9,0.012,1,43
11,0,1,100
11,0.00133333,1,74
11,0.00266667,1,46
11,0.004,1,47
11,0.00533333,1,49
11,0.00666667,1,49
11,0.008,1,48
11,0.00933333,1,55
11,0.0106667,1,45
11,0.012,1,47
13,0,1,100
13,0.00133333,1,66
13,0.00266667,1,58
13,0.004,1,52
13,0.00533333,1,49
13,0.00666667,1,56
13,0.008,1,56
13,0.00933333,1,47
13,0.0106667,1,49
13,0.012,1,60
15,0,1,100
15,0.00133333,1,56
15,0.00266667,1,54
15,0.004,1,48
15,0.00533333,1,47
15,0.00666667,1,37
15,0.008,1,52
15,0.00933333,1,52
15,0.0106667,1,44
15,0.012,1,43
17,0,1,100
17,0.00133333,1,63
17,0.00266667,1,54
17,0.004,1,54
17,0.00533333,1,54
17,0.00666667,1,59
17,0.008,1,56
17,0.00933333,1,60
17,0.0106667,1,43
17,0.012,1,52
