L,p_error,num_success
3,0,1,100
3,0.00777778,1,93
3,0.0155556,1,64
3,0.0233333,1,53
3,0.0311111,1,58
3,0.0388889,1,57
3,0.0466667,1,43
3,0.0544444,1,56
3,0.0622222,1,48
3,0.07,1,51
5,0,1,100
5,0.00777778,1,98
5,0.0155556,1,46
5,0.0233333,1,43
5,0.0311111,1,44
5,0.0388889,1,49
5,0.0466667,1,55
5,0.0544444,1,49
5,0.0622222,1,48
5,0.07,1,44
7,0,1,100
7,0.00777778,1,95
7,0.0155556,1,58
7,0.0233333,1,49
7,0.0311111,1,46
7,0.0388889,1,51
7,0.0466667,1,58
7,0.0544444,1,55
7,0.0622222,1,50
7,0.07,1,55
9,0,1,100
9,0.00777778,1,94
9,0.0155556,1,50
9,0.0233333,1,46
9,0.0311111,1,56
9,0.0388889,1,52
9,0.0466667,1,51
9,0.0544444,1,53
9,0.0622222,1,47
9,0.07,1,56
11,0,1,100
11,0.00777778,1,96
11,0.0155556,1,46
11,0.0233333,1,54
11,0.0311111,1,46
11,0.0388889,1,52
11,0.0466667,1,57
11,0.0544444,1,49
11,0.0622222,1,51
11,0.07,1,54
13,0,1,100
13,0.00777778,1,96
13,0.0155556,1,56
13,0.0233333,1,43
13,0.0311111,1,40
13,0.0388889,1,55
13,0.0466667,1,55
13,0.0544444,1,57
13,0.0622222,1,45
13,0.07,1,38
15,0,1,100
15,0.00777778,1,98
15,0.0155556,1,48
15,0.0233333,1,54
15,0.0311111,1,51
15,0.0388889,1,55
15,0.0466667,1,50
15,0.0544444,1,51
15,0.0622222,1,51
15,0.07,1,44
17,0,1,100
17,0.00777778,1,99
17,0.0155556,1,56
17,0.0233333,1,51
17,0.0311111,1,46
17,0.0388889,1,57
17,0.0466667,1,45
17,0.0544444,1,46
17,0.0622222,1,51
17,0.07,1,50
