L,p_error,num_success
3,0,1,100
3,0.00133333,1,93
3,0.00266667,1,78
3,0.004,1,78
3,0.00533333,1,56
3,0.00666667,1,54
3,0.008,1,47
3,0.00933333,1,48
3,0.0106667,1,66
3,0.012,1,61
5,0,1,100
5,0.00133333,1,91
5,0.00266667,1,64
5,0.004,1,57
5,0.00533333,1,49
5,0.00666667,1,43
5,0.008,1,57
5,0.00933333,1,44
5,0.0106667,1,43
5,0.012,1,59
7,0,1,100
7,0.00133333,1,97
7,0.00266667,1,63
7,0.004,1,51
7,0.00533333,1,39
7,0.00666667,1,54
7,0.008,1,44
7,0.00933333,1,36
7,0.0106667,1,46
7,0.012,1,40
9,0,1,100
9,0.00133333,1,93
9,0.00266667,1,58
9,0.004,1,46
9,0.00533333,1,50
9,0.00666667,1,43
9,0.008,1,49
9,0.00933333,1,40
9,0.0106667,1,43
9,0.012,1,47
11,0,1,100
11,0.00133333,1,96
11,0.00266667,1,46
11,0.004,1,50
11,0.00533333,1,46
11,0.00666667,1,48
11,0.008,1,53
11,0.00933333,1,46
11,0.0106667,1,51
11,0.012,1,45
13,0,1,100
13,0.00133333,1,99
13,0.00266667,1,49
13,0.004,1,53
13,0.00533333,1,50
13,0.00666667,1,40
13,0.008,1,44
13,0.00933333,1,44
13,0.0106667,1,54
13,0.012,1,43
15,0,1,100
15,0.00133333,1,96
15,0.00266667,1,45
15,0.004,1,54
15,0.00533333,1,44
15,0.00666667,1,45
15,0.008,1,49
15,0.00933333,1,44
15,0.0106667,1,49
15,0.012,1,44
17,0,1,100
17,0.00133333,1,89
17,0.00266667,1,54
17,0.004,1,45
17,0.00533333,1,47
17,0.00666667,1,51
17,0.008,1,49
17,0.00933333,1,57
17,0.0106667,1,54
17,0.012,1,47
