L,p_error,num_success
3,0,1,100
3,0.00133333,1,92
3,0.00266667,1,76
3,0.004,1,72
3,0.00533333,1,56
3,0.00666667,1,53
3,0.008,1,54
3,0.00933333,1,52
3,0.0106667,1,55
3,0.012,1,55
5,0,1,100
5,0.00133333,1,90
5,0.00266667,1,74
5,0.004,1,50
5,0.00533333,1,49
5,0.00666667,1,52
5,0.008,1,51
5,0.00933333,1,51
5,0.0106667,1,50
5,0.012,1,47
7,0,1,100
7,0.00133333,1,96
7,0.00266667,1,64
7,0.004,1,55
7,0.00533333,1,40
7,0.00666667,1,43
7,0.008,1,49
7,0.00933333,1,58
7,0.0106667,1,37
7,0.012,1,47
9,0,1,100
9,0.00133333,1,96
9,0.00266667,1,62
9,0.004,1,49
9,0.00533333,1,52
9,0.00666667,1,47
9,0.008,1,49
9,0.00933333,1,50
9,0.0106667,1,55
9,0.012,1,52
11,0,1,100
11,0.00133333,1,96
11,0.00266667,1,43
11,0.004,1,56
11,0.00533333,1,45
11,0.00666667,1,50
11,0.008,1,54
11,0.00933333,1,60
11,0.0106667,1,50
11,0.012,1,50
13,0,1,100
13,0.00133333,1,90
13,0.00266667,1,57
13,0.004,1,53
13,0.00533333,1,57
13,0.00666667,1,49
13,0.008,1,50
13,0.00933333,1,54
13,0.0106667,1,47
13,0.012,1,48
15,0,1,100
15,0.00133333,1,93
15,0.00266667,1,43
15,0.004,1,54
15,0.00533333,1,45
15,0.00666667,1,42
15,0.008,1,51
15,0.00933333,1,50
15,0.0106667,1,55
15,0.012,1,45
17,0,1,100
17,0.00133333,1,94
17,0.00266667,1,62
17,0.004,1,53
17,0.00533333,1,48
17,0.00666667,1,46
17,0.008,1,51
17,0.00933333,1,57
17,0.0106667,1,54
17,0.012,1,49
