L,p_error,num_success
3,0,1,100
3,0.00133333,1,83
3,0.00266667,1,70
3,0.004,1,58
3,0.00533333,1,55
3,0.00666667,1,51
3,0.008,1,44
3,0.00933333,1,65
3,0.0106667,1,57
3,0.012,1,42
5,0,1,100
5,0.00133333,1,74
5,0.00266667,1,49
5,0.004,1,60
5,0.00533333,1,52
5,0.00666667,1,61
5,0.008,1,49
5,0.00933333,1,49
5,0.0106667,1,52
5,0.012,1,51
7,0,1,100
7,0.00133333,1,67
7,0.00266667,1,57
7,0.004,1,40
7,0.00533333,1,55
7,0.00666667,1,51
7,0.008,1,46
7,0.00933333,1,46
7,0.0106667,1,54
7,0.012,1,49
9,0,1,100
9,0.00133333,1,55
9,0.00266667,1,56
9,0.004,1,56
9,0.00533333,1,47
9,0.00666667,1,56
9,0.008,1,47
9,0.00933333,1,50
9,0.0106667,1,42
9,0.012,1,55
11,0,1,100
11,0.00133333,1,56
11,0.00266667,1,43
11,0.004,1,43
11,0.00533333,1,51
11,0.00666667,1,51
11,0.008,1,57
11,0.00933333,1,53
11,0.0106667,1,42
11,0.012,1,45
13,0,1,100
13,0.00133333,1,52
13,0.00266667,1,53
13,0.004,1,54
13,0.00533333,1,50
13,0.00666667,1,54
13,0.008,1,48
13,0.00933333,1,46
13,0.0106667,1,49
13,0.012,1,57
15,0,1,100
15,0.00133333,1,43
15,0.00266667,1,49
15,0.004,1,50
15,0.00533333,1,53
15,0.00666667,1,46
15,0.008,1,51
15,0.00933333,1,55
15,0.0106667,1,54
15,0.012,1,52
17,0,1,100
17,0.00133333,1,54
17,0.00266667,1,41
17,0.004,1,48
17,0.00533333,1,43
17,0.00666667,1,48
17,0.008,1,50
17,0.00933333,1,50
17,0.0106667,1,50
17,0.012,1,55
