L,p_error,num_success
3,0,1,100
3,0.00555556,1,91
3,0.0111111,1,77
3,0.0166667,1,78
3,0.0222222,1,60
3,0.0277778,1,61
3,0.0333333,1,54
3,0.0388889,1,59
3,0.0444444,1,45
3,0.05,1,50
5,0,1,100
5,0.00555556,1,93
5,0.0111111,1,74
5,0.0166667,1,58
5,0.0222222,1,54
5,0.0277778,1,50
5,0.0333333,1,45
5,0.0388889,1,47
5,0.0444444,1,46
5,0.05,1,54
7,0,1,100
7,0.00555556,1,96
7,0.0111111,1,64
7,0.0166667,1,46
7,0.0222222,1,53
7,0.0277778,1,57
7,0.0333333,1,44
7,0.0388889,1,50
7,0.0444444,1,50
7,0.05,1,56
9,0,1,100
9,0.00555556,1,93
9,0.0111111,1,64
9,0.0166667,1,50
9,0.0222222,1,48
9,0.0277778,1,55
9,0.0333333,1,53
9,0.0388889,1,49
9,0.0444444,1,46
9,0.05,1,51
11,0,1,100
11,0.00555556,1,95
11,0.0111111,1,55
11,0.0166667,1,52
11,0.0222222,1,57
11,0.0277778,1,57
11,0.0333333,1,58
11,0.0388889,1,50
11,0.0444444,1,49
11,0.05,1,54
13,0,1,100
13,0.00555556,1,97
13,0.0111111,1,53
13,0.0166667,1,53
13,0.0222222,1,48
13,0.0277778,1,52
13,0.0333333,1,47
13,0.0388889,1,53
13,0.0444444,1,53
13,0.05,1,50
15,0,1,100
15,0.00555556,1,98
15,0.0111111,1,55
15,0.0166667,1,51
15,0.0222222,1,53
15,0.0277778,1,48
15,0.0333333,1,52
15,0.0388889,1,56
15,0.0444444,1,45
15,0.05,1,46
17,0,1,100
17,0.00555556,1,96
17,0.0111111,1,37
17,0.0166667,1,35
17,0.0222222,1,52
17,0.0277778,1,47
17,0.0333333,1,51
17,0.0388889,1,46
17,0.0444444,1,56
17,0.05,1,53
