L,p_error,num_success
3,0,1,100
3,0.00777778,1,79
3,0.0155556,1,61
3,0.0233333,1,47
3,0.0311111,1,49
3,0.0388889,1,57
3,0.0466667,1,49
3,0.0544444,1,49
3,0.0622222,1,41
3,0.07,1,48
5,0,1,100
5,0.00777778,1,86
5,0.0155556,1,54
5,0.0233333,1,41
5,0.0311111,1,41
5,0.0388889,1,46
5,0.0466667,1,47
5,0.0544444,1,53
5,0.0622222,1,47
5,0.07,1,56
7,0,1,100
7,0.00777778,1,84
7,0.0155556,1,49
7,0.0233333,1,47
7,0.0311111,1,51
7,0.0388889,1,50
7,0.0466667,1,46
7,0.0544444,1,55
7,0.0622222,1,51
7,0.07,1,57
9,0,1,100
9,0.00777778,1,70
9,0.0155556,1,46
9,0.0233333,1,46
9,0.0311111,1,49
9,0.0388889,1,49
9,0.0466667,1,56
9,0.0544444,1,52
9,0.0622222,1,45
9,0.07,1,50
11,0,1,100
11,0.00777778,1,65
11,0.0155556,1,46
11,0.0233333,1,46
11,0.0311111,1,53
11,0.0388889,1,54
11,0.0466667,1,52
11,0.0544444,1,50
11,0.0622222,1,52
11,0.07,1,46
13,0,1,100
13,0.00777778,1,70
13,0.0155556,1,58
13,0.0233333,1,49
13,0.0311111,1,51
13,0.0388889,1,54
13,0.0466667,1,56
13,0.0544444,1,59
13,0.0622222,1,44
13,0.07,1,44
15,0,1,100
15,0.00777778,1,66
15,0.0155556,1,53
15,0.0233333,1,60
15,0.0311111,1,55
15,0.0388889,1,51
15,0.0466667,1,40
15,0.0544444,1,50
15,0.0622222,1,51
15,0.07,1,48
17,0,1,100
17,0.00777778,1,66
17,0.0155556,1,53
17,0.0233333,1,50
17,0.0311111,1,44
17,0.0388889,1,52
17,0.0466667,1,50
17,0.0544444,1,44
17,0.0622222,1,53
17,0.07,1,49
