L,p_error,num_success
3,0,1,100
3,0.00555556,1,83
3,0.0111111,1,67
3,0.0166667,1,59
3,0.0222222,1,48
3,0.0277778,1,48
3,0.0333333,1,48
3,0.0388889,1,47
3,0.0444444,1,53
3,0.05,1,48
5,0,1,100
5,0.00555556,1,69
5,0.0111111,1,54
5,0.0166667,1,50
5,0.0222222,1,44
5,0.0277778,1,49
5,0.0333333,1,55
5,0.0388889,1,47
5,0.0444444,1,47
5,0.05,1,59
7,0,1,100
7,0.00555556,1,73
7,0.0111111,1,40
7,0.0166667,1,47
7,0.0222222,1,40
7,0.0277778,1,52
7,0.0333333,1,45
7,0.0388889,1,54
7,0.0444444,1,47
7,0.05,1,44
9,0,1,100
9,0.00555556,1,61
9,0.0111111,1,48
9,0.0166667,1,57
9,0.0222222,1,59
9,0.0277778,1,55
9,0.0333333,1,50
9,0.0388889,1,58
9,0.0444444,1,55
9,0.05,1,48
11,0,1,100
11,0.00555556,1,55
11,0.0111111,1,46
11,0.0166667,1,43
11,0.0222222,1,47
11,0.0277778,1,51
11,0.0333333,1,54
11,0.0388889,1,48
11,0.0444444,1,52
11,0.05,1,41
13,0,1,100
13,0.00555556,1,52
13,0.0111111,1,49
13,0.0166667,1,57
13,0.0222222,1,52
13,0.0277778,1,54
13,0.0333333,1,42
13,0.0388889,1,53
13,0.0444444,1,52
13,0.05,1,51
15,0,1,100
15,0.00555556,1,45
15,0.0111111,1,53
15,0.0166667,1,46
15,0.0222222,1,53
15,0.0277778,1,47
15,0.0333333,1,47
15,0.0388889,1,51
15,0.0444444,1,47
15,0.05,1,53
17,0,1,100
17,0.00555556,1,51
17,0.0111111,1,54
17,0.0166667,1,48
17,0.0222222,1,55
17,0.0277778,1,54
17,0.0333333,1,52
17,0.0388889,1,42
17,0.0444444,1,43
17,0.05,1,54
