L,p_error,num_success
3,0,1,100
3,0.00555556,1,79
3,0.0111111,1,64
3,0.0166667,1,60
3,0.0222222,1,50
3,0.0277778,1,57
3,0.0333333,1,51
3,0.0388889,1,39
3,0.0444444,1,49
3,0.05,1,53
5,0,1,100
5,0.00555556,1,76
5,0.0111111,1,54
5,0.0166667,1,50
5,0.0222222,1,42
5,0.0277778,1,50
5,0.0333333,1,54
5,0.0388889,1,45
5,0.0444444,1,49
5,0.05,1,61
7,0,1,100
7,0.00555556,1,64
7,0.0111111,1,43
7,0.0166667,1,49
7,0.0222222,1,40
7,0.0277778,1,46
7,0.0333333,1,50
7,0.0388889,1,51
7,0.0444444,1,51
7,0.05,1,50
9,0,1,100
9,0.00555556,1,55
9,0.0111111,1,47
9,0.0166667,1,45
9,0.0222222,1,48
9,0.0277778,1,52
9,0.0333333,1,51
9,0.0388889,1,46
9,0.0444444,1,62
9,0.05,1,49
11,0,1,100
11,0.00555556,1,53
11,0.0111111,1,53
11,0.0166667,1,42
11,0.0222222,1,52
11,0.0277778,1,61
11,0.0333333,1,49
11,0.0388889,1,46
11,0.0444444,1,43
11,0.05,1,45
13,0,1,100
13,0.00555556,1,48
13,0.0111111,1,52
13,0.0166667,1,52
13,0.0222222,1,52
13,0.0277778,1,46
13,0.0333333,1,40
13,0.0388889,1,46
13,0.0444444,1,45
13,0.05,1,49
15,0,1,100
15,0.00555556,1,48
15,0.0111111,1,56
15,0.0166667,1,48
15,0.0222222,1,52
15,0.0277778,1,46
15,0.0333333,1,52
15,0.0388889,1,52
15,0.0444444,1,47
15,0.05,1,60
17,0,1,100
17,0.00555556,1,54
17,0.0111111,1,48
17,0.0166667,1,50
17,0.0222222,1,55
17,0.0277778,1,41
17,0.0333333,1,53
17,0.0388889,1,49
17,0.0444444,1,49
17,0.05,1,53
