L,p_error,num_success
3,0,1,100
3,0.00777778,1,94
3,0.0155556,1,65
3,0.0233333,1,48
3,0.0311111,1,51
3,0.0388889,1,44
3,0.0466667,1,49
3,0.0544444,1,55
3,0.0622222,1,48
3,0.07,1,49
5,0,1,100
5,0.00777778,1,96
5,0.0155556,1,46
5,0.0233333,1,60
5,0.0311111,1,46
5,0.0388889,1,44
5,0.0466667,1,52
5,0.0544444,1,47
5,0.0622222,1,55
5,0.07,1,57
7,0,1,100
7,0.00777778,1,100
7,0.0155556,1,46
7,0.0233333,1,54
7,0.0311111,1,52
7,0.0388889,1,56
7,0.0466667,1,49
7,0.0544444,1,51
7,0.0622222,1,50
7,0.07,1,46
9,0,1,100
9,0.00777778,1,99
9,0.0155556,1,45
9,0.0233333,1,49
9,0.0311111,1,45
9,0.0388889,1,47
9,0.0466667,1,40
9,0.0544444,1,56
9,0.0622222,1,43
9,0.07,1,53
11,0,1,100
11,0.00777778,1,100
11,0.0155556,1,40
11,0.0233333,1,56
11,0.0311111,1,50
11,0.0388889,1,47
11,0.0466667,1,54
11,0.0544444,1,41
11,0.0622222,1,52
11,0.07,1,50
13,0,1,100
13,0.00777778,1,100
13,0.0155556,1,52
13,0.0233333,1,54
13,0.0311111,1,56
13,0.0388889,1,60
13,0.0466667,1,50
13,0.0544444,1,49
13,0.0622222,1,45
13,0.07,1,45
15,0,1,100
15,0.00777778,1,100
15,0.0155556,1,48
15,0.0233333,1,55
15,0.0311111,1,55
15,0.0388889,1,45
15,0.0466667,1,42
15,0.0544444,1,46
15,0.0622222,1,39
15,0.07,1,55
17,0,1,100
17,0.00777778,1,100
17,0.0155556,1,58
17,0.0233333,1,48
17,0.0311111,1,49
17,0.0388889,1,51
17,0.0466667,1,38
17,0.0544444,1,57
17,0.0622222,1,58
17,0.07,1,39
