L,p_error,num_success
3,0,1,100
3,0.00133333,1,82
3,0.00266667,1,62
3,0.004,1,61
3,0.00533333,1,56
3,0.00666667,1,44
3,0.008,1,46
3,0.00933333,1,45
3,0.0106667,1,43
3,0.012,1,53
5,0,1,100
5,0.00133333,1,73
5,0.00266667,1,55
5,0.004,1,55
5,0.00533333,1,51
5,0.00666667,1,48
5,0.008,1,39
5,0.00933333,1,53
5,0.0106667,1,48
5,0.012,1,59
7,0,1,100
7,0.00133333,1,68
7,0.00266667,1,48
7,0.004,1,49
7,0.00533333,1,60
7,0.00666667,1,53
7,0.008,1,46
7,0.00933333,1,47
7,0.0106667,1,44
7,0.012,1,45
9,0,1,100
9,0.00133333,1,48
9,0.00266667,1,53
9,0.004,1,57
9,0.00533333,1,47
9,0.00666667,1,49
9,0.008,1,47
9,0.00933333,1,51
9,0.0106667,1,49
9,0.012,1,56
11,0,1,100
11,0.00133333,1,52
11,0.00266667,1,43
11,0.004,1,61
11,0.00533333,1,54
11,0.00666667,1,42
11,0.008,1,46
11,0.00933333,1,54
11,0.0106667,1,56
11,0.012,1,49
13,0,1,100
13,0.00133333,1,52
13,0.00266667,1,53
13,0.004,1,49
13,0.00533333,1,57
13,0.00666667,1,49
13,0.008,1,44
13,0.00933333,1,50
13,0.0106667,1,53
13,0.012,1,48
15,0,1,100
15,0.00133333,1,52
15,0.00266667,1,48
15,0.004,1,50
15,0.00533333,1,55
15,0.00666667,1,51
15,0.008,1,59
15,0.00933333,1,50
15,0.0106667,1,59
15,0.012,1,46
17,0,1,100
17,0.00133333,1,44
17,0.00266667,1,47
17,0.004,1,47
17,0.00533333,1,48
17,0.00666667,1,57
17,0.008,1,39
17,0.00933333,1,52
17,0.0106667,1,40
17,0.012,1,53
