L,p_error,num_success
3,0,1,100
3,0.00555556,1,95
3,0.0111111,1,82
3,0.0166667,1,71
3,0.0222222,1,58
3,0.0277778,1,52
3,0.0333333,1,53
3,0.0388889,1,51
3,0.0444444,1,50
3,0.05,1,55
5,0,1,100
5,0.00555556,1,95
5,0.0111111,1,67
5,0.0166667,1,46
5,0.0222222,1,42
5,0.0277778,1,52
5,0.0333333,1,46
5,0.0388889,1,50
5,0.0444444,1,46
5,0.05,1,56
7,0,1,100
7,0.00555556,1,97
7,0.0111111,1,60
7,0.0166667,1,58
7,0.0222222,1,54
7,0.0277778,1,56
7,0.0333333,1,49
7,0.0388889,1,54
7,0.0444444,1,47
7,0.05,1,54
9,0,1,100
9,0.00555556,1,94
9,0.0111111,1,49
9,0.0166667,1,43
9,0.0222222,1,49
9,0.0277778,1,52
9,0.0333333,1,46
9,0.0388889,1,49
9,0.0444444,1,48
9,0.05,1,38
11,0,1,100
11,0.00555556,1,97
11,0.0111111,1,50
11,0.0166667,1,46
11,0.0222222,1,55
11,0.0277778,1,58
11,0.0333333,1,56
11,0.0388889,1,48
11,0.0444444,1,54
11,0.05,1,40
13,0,1,100
13,0.00555556,1,94
13,0.0111111,1,55
13,0.0166667,1,55
13,0.0222222,1,55
13,0.0277778,1,48
13,0.0333333,1,52
13,0.0388889,1,55
13,0.0444444,1,50
13,0.05,1,53
15,0,1,100
15,0.00555556,1,99
15,0.0111111,1,54
15,0.0166667,1,49
15,0.0222222,1,53
15,0.0277778,1,53
15,0.0333333,1,39
15,0.0388889,1,59
15,0.0444444,1,49
15,0.05,1,59
17,0,1,100
17,0.00555556,1,98
17,0.0111111,1,48
17,0.0166667,1,42
17,0.0222222,1,54
17,0.0277778,1,49
17,0.0333333,1,58
17,0.0388889,1,48
17,0.0444444,1,49
17,0.05,1,50
