L,p_error,num_success
3,0,1,100
3,0.00555556,1,87
3,0.0111111,1,69
3,0.0166667,1,66
3,0.0222222,1,53
3,0.0277778,1,53
3,0.0333333,1,46
3,0.0388889,1,52
3,0.0444444,1,46
3,0.05,1,51
5,0,1,100
5,0.00555556,1,81
5,0.0111111,1,55
5,0.0166667,1,52
5,0.0222222,1,50
5,0.0277778,1,44
5,0.0333333,1,54
5,0.0388889,1,50
5,0.0444444,1,58
5,0.05,1,55
7,0,1,100
7,0.00555556,1,84
7,0.0111111,1,54
7,0.0166667,1,48
7,0.0222222,1,53
7,0.0277778,1,52
7,0.0333333,1,52
7,0.0388889,1,54
7,0.0444444,1,42
7,0.05,1,54
9,0,1,100
9,0.00555556,1,83
9,0.0111111,1,55
9,0.0166667,1,54
9,0.0222222,1,51
9,0.0277778,1,48
9,0.0333333,1,44
9,0.0388889,1,52
9,0.0444444,1,50
9,0.05,1,54
11,0,1,100
11,0.00555556,1,77
11,0.0111111,1,41
11,0.0166667,1,53
11,0.0222222,1,56
11,0.0277778,1,55
11,0.0333333,1,45
11,0.0388889,1,49
11,0.0444444,1,43
11,0.05,1,54
13,0,1,100
13,0.00555556,1,65
13,0.0111111,1,45
13,0.0166667,1,50
13,0.0222222,1,45
13,0.0277778,1,52
13,0.0333333,1,51
13,0.0388889,1,45
13,0.0444444,1,46
13,0.05,1,49
15,0,1,100
15,0.00555556,1,75
15,0.0111111,1,57
15,0.0166667,1,48
15,0.0222222,1,52
15,0.0277778,1,42
15,0.0333333,1,50
15,0.0388889,1,48
15,0.0444444,1,59
15,0.05,1,43
17,0,1,100
17,0.00555556,1,63
17,0.0111111,1,50
17,0.0166667,1,49
17,0.0222222,1,45
17,0.0277778,1,46
17,0.0333333,1,50
17,0.0388889,1,44
17,0.0444444,1,53
17,0.05,1,53
