L,p_error,num_success
3,0,1,100
3,0.00777778,1,97
3,0.0155556,1,65
3,0.0233333,1,59
3,0.0311111,1,53
3,0.0388889,1,47
3,0.0466667,1,55
3,0.0544444,1,52
3,0.0622222,1,39
3,0.07,1,46
5,0,1,100
5,0.00777778,1,99
5,0.0155556,1,54
5,0.0233333,1,40
5,0.0311111,1,41
5,0.0388889,1,52
5,0.0466667,1,51
5,0.0544444,1,46
5,0.0622222,1,59
5,0.07,1,47
7,0,1,100
7,0.00777778,1,95
7,0.0155556,1,49
7,0.0233333,1,48
7,0.0311111,1,48
7,0.0388889,1,51
7,0.0466667,1,48
7,0.0544444,1,48
7,0.0622222,1,48
7,0.07,1,51
9,0,1,100
9,0.00777778,1,100
9,0.0155556,1,39
9,0.0233333,1,69
9,0.0311111,1,41
9,0.0388889,1,59
9,0.0466667,1,48
9,0.0544444,1,45
9,0.0622222,1,45
9,0.07,1,42
11,0,1,100
11,0.00777778,1,97
11,0.0155556,1,51
11,0.0233333,1,47
11,0.0311111,1,49
11,0.0388889,1,45
11,0.0466667,1,58
11,0.0544444,1,59
11,0.0622222,1,54
11,0.07,1,54
13,0,1,100
13,0.00777778,1,100
13,0.0155556,1,57
13,0.0233333,1,48
13,0.0311111,1,49
13,0.0388889,1,40
13,0.0466667,1,48
13,0.0544444,1,57
13,0.0622222,1,46
13,0.07,1,45
15,0,1,100
15,0.00777778,1,100
15,0.0155556,1,57
15,0.0233333,1,53
15,0.0311111,1,57
15,0.0388889,1,47
15,0.0466667,1,47
15,0.0544444,1,52
15,0.0622222,1,49
15,0.07,1,53
17,0,1,100
17,0.00777778,1,100
17,0.0155556,1,47
17,0.0233333,1,56
17,0.0311111,1,50
17,0.0388889,1,51
17,0.0466667,1,49
17,0.0544444,1,51
17,0.0622222,1,45
17,0.07,1,48
