L,p_error,num_success
3,0,1,100
3,0.00555556,1,98
3,0.0111111,1,90
3,0.0166667,1,90
3,0.0222222,1,72
3,0.0277778,1,62
3,0.0333333,1,65
3,0.0388889,1,57
3,0.0444444,1,44
3,0.05,1,51
5,0,1,100
5,0.00555556,1,98
5,0.0111111,1,91
5,0.0166667,1,68
5,0.0222222,1,62
5,0.0277778,1,64
5,0.0333333,1,51
5,0.0388889,1,55
5,0.0444444,1,50
5,0.05,1,46
7,0,1,100
7,0.00555556,1,100
7,0.0111111,1,86
7,0.0166667,1,67
7,0.0222222,1,56
7,0.0277778,1,48
7,0.0333333,1,62
7,0.0388889,1,45
7,0.0444444,1,53
7,0.05,1,53
9,0,1,100
9,0.00555556,1,100
9,0.0111111,1,87
9,0.0166667,1,60
9,0.0222222,1,59
9,0.0277778,1,52
9,0.0333333,1,50
9,0.0388889,1,45
9,0.0444444,1,43
9,0.05,1,46
11,0,1,100
11,0.00555556,1,100
11,0.0111111,1,91
11,0.0166667,1,50
11,0.0222222,1,44
11,0.0277778,1,54
11,0.0333333,1,52
11,0.0388889,1,55
11,0.0444444,1,51
11,0.05,1,50
13,0,1,100
13,0.00555556,1,100
13,0.0111111,1,83
13,0.0166667,1,39
13,0.0222222,1,55
13,0.0277778,1,52
13,0.0333333,1,51
13,0.0388889,1,48
13,0.0444444,1,37
13,0.05,1,56
15,0,1,100
15,0.00555556,1,100
15,0.0111111,1,83
15,0.0166667,1,51
15,0.0222222,1,63
15,0.0277778,1,51
15,0.0333333,1,60
15,0.0388889,1,50
15,0.0444444,1,45
15,0.05,1,45
17,0,1,100
17,0.00555556,1,100
17,0.0111111,1,85
17,0.0166667,1,46
17,0.0222222,1,44
17,0.0277778,1,53
17,0.0333333,1,51
17,0.0388889,1,47
17,0.0444444,1,50
17,0.05,1,51
