L,p_error,num_success
3,0,1,100
3,0.00777778,1,96
3,0.0155556,1,60
3,0.0233333,1,58
3,0.0311111,1,52
3,0.0388889,1,51
3,0.0466667,1,48
3,0.0544444,1,45
3,0.0622222,1,50
3,0.07,1,50
5,0,1,100
5,0.00777778,1,96
5,0.0155556,1,50
5,0.0233333,1,60
5,0.0311111,1,50
5,0.0388889,1,43
5,0.0466667,1,43
5,0.0544444,1,48
5,0.0622222,1,55
5,0.07,1,52
7,0,1,100
7,0.00777778,1,98
7,0.0155556,1,49
7,0.0233333,1,51
7,0.0311111,1,47
7,0.0388889,1,42
7,0.0466667,1,47
7,0.0544444,1,42
7,0.0622222,1,46
7,0.07,1,50
9,0,1,100
9,0.00777778,1,100
9,0.0155556,1,57
9,0.0233333,1,49
9,0.0311111,1,53
9,0.0388889,1,48
9,0.0466667,1,48
9,0.0544444,1,60
9,0.0622222,1,45
9,0.07,1,50
11,0,1,100
11,0.00777778,1,100
11,0.0155556,1,51
11,0.0233333,1,60
11,0.0311111,1,41
11,0.0388889,1,47
11,0.0466667,1,44
11,0.0544444,1,50
11,0.0622222,1,46
11,0.07,1,50
13,0,1,100
13,0.00777778,1,100
13,0.0155556,1,49
13,0.0233333,1,43
13,0.0311111,1,48
13,0.0388889,1,49
13,0.0466667,1,46
13,0.0544444,1,50
13,0.0622222,1,39
13,0.07,1,42
15,0,1,100
15,0.00777778,1,100
15,0.0155556,1,54
15,0.0233333,1,59
15,0.0311111,1,44
15,0.0388889,1,50
15,0.0466667,1,49
15,0.0544444,1,53
15,0.0622222,1,56
15,0.07,1,57
17,0,1,100
17,0.00777778,1,100
17,0.0155556,1,42
17,0.0233333,1,46
17,0.0311111,1,52
17,0.0388889,1,41
17,0.0466667,1,39
17,0.0544444,1,60
17,0.0622222,1,43
17,0.07,1,55
