L,p_error,num_success
3,0,1,100
3,0.00555556,1,96
3,0.0111111,1,80
3,0.0166667,1,67
3,0.0222222,1,61
3,0.0277778,1,58
3,0.0333333,1,48
3,0.0388889,1,59
3,0.0444444,1,50
3,0.05,1,47
5,0,1,100
5,0.00555556,1,90
5,0.0111111,1,69
5,0.0166667,1,56
5,0.0222222,1,57
5,0.0277778,1,48
5,0.0333333,1,61
5,0.0388889,1,61
5,0.0444444,1,51
5,0.05,1,53
7,0,1,100
7,0.00555556,1,91
7,0.0111111,1,64
7,0.0166667,1,55
7,0.0222222,1,45
7,0.0277778,1,52
7,0.0333333,1,54
7,0.0388889,1,41
7,0.0444444,1,56
7,0.05,1,45
9,0,1,100
9,0.00555556,1,88
9,0.0111111,1,59
9,0.0166667,1,50
9,0.0222222,1,51
9,0.0277778,1,53
9,0.0333333,1,49
9,0.0388889,1,57
9,0.0444444,1,57
9,0.05,1,46
11,0,1,100
11,0.00555556,1,96
11,0.0111111,1,60
11,0.0166667,1,53
11,0.0222222,1,44
11,0.0277778,1,48
11,0.0333333,1,44
11,0.0388889,1,59
11,0.0444444,1,56
11,0.05,1,54
13,0,1,100
13,0.00555556,1,96
13,0.0111111,1,51
13,0.0166667,1,50
13,0.0222222,1,42
13,0.0277778,1,51
13,0.0333333,1,57
13,0.0388889,1,46
13,0.0444444,1,52
13,0.05,1,54
15,0,1,100
15,0.00555556,1,97
15,0.0111111,1,46
15,0.0166667,1,54
15,0.0222222,1,46
15,0.0277778,1,47
15,0.0333333,1,46
15,0.0388889,1,46
15,0.0444444,1,48
15,0.05,1,44
17,0,1,100
17,0.00555556,1,97
17,0.0111111,1,40
17,0.0166667,1,44
17,0.0222222,1,54
17,0.0277778,1,56
17,0.0333333,1,44
17,0.0388889,1,50
17,0.0444444,1,49
17,0.05,1,47
