L,p_error,num_success
3,0,1,100
3,0.00555556,1,91
3,0.0111111,1,68
3,0.0166667,1,47
3,0.0222222,1,51
3,0.0277778,1,55
3,0.0333333,1,46
3,0.0388889,1,42
3,0.0444444,1,52
3,0.05,1,50
5,0,1,100
5,0.00555556,1,72
5,0.0111111,1,53
5,0.0166667,1,57
5,0.0222222,1,55
5,0.0277778,1,50
5,0.0333333,1,51
5,0.0388889,1,48
5,0.0444444,1,50
5,0.05,1,48
7,0,1,100
7,0.00555556,1,79
7,0.0111111,1,52
7,0.0166667,1,53
7,0.0222222,1,53
7,0.0277778,1,42
7,0.0333333,1,46
7,0.0388889,1,47
7,0.0444444,1,49
7,0.05,1,51
9,0,1,100
9,0.00555556,1,59
9,0.0111111,1,54
9,0.0166667,1,57
9,0.0222222,1,58
9,0.0277778,1,53
9,0.0333333,1,52
9,0.0388889,1,46
9,0.0444444,1,49
9,0.05,1,54
11,0,1,100
11,0.00555556,1,55
11,0.0111111,1,44
11,0.0166667,1,42
11,0.0222222,1,45
11,0.0277778,1,57
11,0.0333333,1,39
11,0.0388889,1,61
11,0.0444444,1,51
11,0.05,1,57
13,0,1,100
13,0.00555556,1,51
13,0.0111111,1,61
13,0.0166667,1,42
13,0.0222222,1,49
13,0.0277778,1,58
13,0.0333333,1,49
13,0.0388889,1,40
13,0.0444444,1,49
13,0.05,1,55
15,0,1,100
15,0.00555556,1,53
15,0.0111111,1,49
15,0.0166667,1,42
15,0.0222222,1,50
15,0.0277778,1,54
15,0.0333333,1,53
15,0.0388889,1,47
15,0.0444444,1,55
15,0.05,1,43
17,0,1,100
17,0.00555556,1,44
17,0.0111111,1,52
17,0.0166667,1,53
17,0.0222222,1,52
17,0.0277778,1,50
17,0.0333333,1,41
17,0.0388889,1,55
17,0.0444444,1,51
17,0.05,1,57
