L,p_error,num_success
3,0,1,100
3,0.00133333,1,85
3,0.00266667,1,64
3,0.004,1,55
3,0.00533333,1,52
3,0.00666667,1,55
3,0.008,1,59
3,0.00933333,1,43
3,0.0106667,1,52
3,0.012,1,47
5,0,1,100
5,0.00133333,1,71
5,0.00266667,1,55
5,0.004,1,46
5,0.00533333,1,45
5,0.00666667,1,48
5,0.008,1,54
5,0.00933333,1,52
5,0.0106667,1,43
5,0.012,1,43
7,0,1,100
7,0.00133333,1,67
7,0.00266667,1,45
7,0.004,1,51
7,0.00533333,1,50
7,0.00666667,1,60
7,0.008,1,42
7,0.00933333,1,47
7,0.0106667,1,46
7,0.012,1,43
9,0,1,100
9,0.00133333,1,59
9,0.00266667,1,51
9,0.004,1,47
9,0.00533333,1,47
9,0.00666667,1,48
9,0.008,1,55
9,0.00933333,1,43
9,0.0106667,1,50
9,0.012,1,56
11,0,1,100
11,0.00133333,1,52
11,0.00266667,1,51
11,0.004,1,50
11,0.00533333,1,51
11,0.00666667,1,50
11,0.008,1,45
11,0.00933333,1,41
11,0.0106667,1,50
11,0.012,1,40
13,0,1,100
13,0.00133333,1,52
13,0.00266667,1,50
13,0.004,1,49
13,0.00533333,1,58
13,0.00666667,1,43
13,0.008,1,49
13,0.00933333,1,50
13,0.0106667,1,50
13,0.012,1,49
15,0,1,100
15,0.00133333,1,47
15,0.00266667,1,45
15,0.004,1,50
15,0.00533333,1,57
15,0.00666667,1,56
15,0.008,1,50
15,0.00933333,1,49
15,0.0106667,1,50
15,0.012,1,48
17,0,1,100
17,0.00133333,1,54
17,0.00266667,1,47
17,0.004,1,53
17,0.00533333,1,55
17,0.00666667,1,43
17,0.008,1,55
17,0.00933333,1,47
17,0.0106667,1,50
17,0.012,1,53
