L,p_error,num_success
3,0,1,100
3,0.00555556,1,80
3,0.0111111,1,75
3,0.0166667,1,54
3,0.0222222,1,52
3,0.0277778,1,51
3,0.0333333,1,49
3,0.0388889,1,50
3,0.0444444,1,46
3,0.05,1,48
5,0,1,100
5,0.00555556,1,86
5,0.0111111,1,56
5,0.0166667,1,46
5,0.0222222,1,41
5,0.0277778,1,57
5,0.0333333,1,49
5,0.0388889,1,63
5,0.0444444,1,41
5,0.05,1,47
7,0,1,100
7,0.00555556,1,82
7,0.0111111,1,54
7,0.0166667,1,53
7,0.0222222,1,48
7,0.0277778,1,41
7,0.0333333,1,47
7,0.0388889,1,63
7,0.0444444,1,52
7,0.05,1,47
9,0,1,100
9,0.00555556,1,81
9,0.0111111,1,47
9,0.0166667,1,51
9,0.0222222,1,48
9,0.0277778,1,55
9,0.0333333,1,51
9,0.0388889,1,55
9,0.0444444,1,42
9,0.05,1,44
11,0,1,100
11,0.00555556,1,71
11,0.0111111,1,55
11,0.0166667,1,55
11,0.0222222,1,50
11,0.0277778,1,55
11,0.0333333,1,56
11,0.0388889,1,43
11,0.0444444,1,63
11,0.05,1,52
13,0,1,100
13,0.00555556,1,69
13,0.0111111,1,50
13,0.0166667,1,41
13,0.0222222,1,48
13,0.0277778,1,55
13,0.0333333,1,50
13,0.0388889,1,45
13,0.0444444,1,50
13,0.05,1,56
15,0,1,100
15,0.00555556,1,67
15,0.0111111,1,50
15,0.0166667,1,52
15,0.0222222,1,53
15,0.0277778,1,56
15,0.0333333,1,47
15,0.0388889,1,52
15,0.0444444,1,38
15,0.05,1,50
17,0,1,100
17,0.00555556,1,61
17,0.0111111,1,40
17,0.0166667,1,51
17,0.0222222,1,44
17,0.0277778,1,50
17,0.0333333,1,55
17,0.0388889,1,54
17,0.0444444,1,55
17,0.05,1,49
