L,p_error,num_success
3,0,1,100
3,0.00777778,1,87
3,0.0155556,1,55
3,0.0233333,1,50
3,0.0311111,1,43
3,0.0388889,1,54
3,0.0466667,1,50
3,0.0544444,1,59
3,0.0622222,1,48
3,0.07,1,46
5,0,1,100
5,0.00777778,1,81
5,0.0155556,1,56
5,0.0233333,1,50
5,0.0311111,1,48
5,0.0388889,1,53
5,0.0466667,1,51
5,0.0544444,1,52
5,0.0622222,1,47
5,0.07,1,39
7,0,1,100
7,0.00777778,1,79
7,0.0155556,1,51
7,0.0233333,1,52
7,0.0311111,1,46
7,0.0388889,1,48
7,0.0466667,1,46
7,0.0544444,1,47
7,0.0622222,1,37
7,0.07,1,45
9,0,1,100
9,0.00777778,1,81
9,0.0155556,1,62
9,0.0233333,1,45
9,0.0311111,1,54
9,0.0388889,1,53
9,0.0466667,1,46
9,0.0544444,1,50
9,0.0622222,1,62
9,0.07,1,52
11,0,1,100
11,0.00777778,1,75
11,0.0155556,1,56
11,0.0233333,1,49
11,0.0311111,1,40
11,0.0388889,1,56
11,0.0466667,1,59
11,0.0544444,1,57
11,0.0622222,1,52
11,0.07,1,50
13,0,1,100
13,0.00777778,1,66
13,0.0155556,1,55
13,0.0233333,1,47
13,0.0311111,1,41
13,0.0388889,1,47
13,0.0466667,1,51
13,0.0544444,1,50
13,0.0622222,1,50
13,0.07,1,47
15,0,1,100
15,0.00777778,1,65
15,0.0155556,1,47
15,0.0233333,1,49
15,0.0311111,1,50
15,0.0388889,1,40
15,0.0466667,1,48
15,0.0544444,1,52
15,0.0622222,1,58
15,0.07,1,52
17,0,1,100
17,0.00777778,1,53
17,0.0155556,1,44
17,0.0233333,1,54
17,0.0311111,1,50
17,0.0388889,1,45
17,0.0466667,1,49
17,0.0544444,1,44
17,0.0622222,1,50
17,0.07,1,49
