L,p_error,num_success
3,0,1,100
3,0.00133333,1,87
3,0.00266667,1,78
3,0.004,1,72
3,0.00533333,1,63
3,0.00666667,1,50
3,0.008,1,54
3,0.00933333,1,52
3,0.0106667,1,54
3,0.012,1,53
5,0,1,100
5,0.00133333,1,88
5,0.00266667,1,68
5,0.004,1,54
5,0.00533333,1,45
5,0.00666667,1,50
5,0.008,1,47
5,0.00933333,1,51
5,0.0106667,1,49
5,0.012,1,51
7,0,1,100
7,0.00133333,1,90
7,0.00266667,1,53
7,0.004,1,49
7,0.00533333,1,47
7,0.00666667,1,61
7,0.008,1,49
7,0.00933333,1,52
7,0.0106667,1,51
7,0.012,1,51
9,0,1,100
9,0.00133333,1,96
9,0.00266667,1,64
9,0.004,1,49
9,0.00533333,1,49
9,0.00666667,1,54
9,0.008,1,59
9,0.00933333,1,49
9,0.0106667,1,48
9,0.012,1,46
11,0,1,100
11,0.00133333,1,88
11,0.00266667,1,44
11,0.004,1,56
11,0.00533333,1,49
11,0.00666667,1,49
11,0.008,1,52
11,0.00933333,1,49
11,0.0106667,1,49
11,0.012,1,53
13,0,1,100
13,0.00133333,1,97
13,0.00266667,1,42
13,0.004,1,48
13,0.00533333,1,64
13,0.00666667,1,53
13,0.008,1,56
13,0.00933333,1,57
13,0.0106667,1,46
13,0.012,1,41
15,0,1,100
15,0.00133333,1,91
15,0.00266667,1,52
15,0.004,1,59
15,0.00533333,1,50
15,0.00666667,1,49
15,0.008,1,57
15,0.00933333,1,42
15,0.0106667,1,46
15,0.012,1,57
17,0,1,100
17,0.00133333,1,97
17,0.00266667,1,46
17,0.004,1,51
17,0.00533333,1,57
17,0.00666667,1,54
17,0.008,1,57
17,0.00933333,1,46
17,0.0106667,1,56
17,0.012,1,44
