L,p_error,num_success
3,0,1,100
3,0.00133333,1,97
3,0.00266667,1,89
3,0.004,1,74
3,0.00533333,1,75
3,0.00666667,1,64
3,0.008,1,60
3,0.00933333,1,65
3,0.0106667,1,49
3,0.012,1,55
5,0,1,100
5,0.00133333,1,99
5,0.00266667,1,90
5,0.004,1,73
5,0.00533333,1,60
5,0.00666667,1,47
5,0.008,1,54
5,0.00933333,1,50
5,0.0106667,1,59
5,0.012,1,52
7,0,1,100
7,0.00133333,1,99
7,0.00266667,1,88
7,0.004,1,59
7,0.00533333,1,50
7,0.00666667,1,45
7,0.008,1,42
7,0.00933333,1,49
7,0.0106667,1,44
7,0.012,1,50
9,0,1,100
9,0.00133333,1,99
9,0.00266667,1,82
9,0.004,1,52
9,0.00533333,1,44
9,0.00666667,1,59
9,0.008,1,53
9,0.00933333,1,50
9,0.0106667,1,60
9,0.012,1,51
11,0,1,100
11,0.00133333,1,100
11,0.00266667,1,77
11,0.004,1,48
11,0.00533333,1,49
11,0.00666667,1,38
11,0.008,1,48
11,0.00933333,1,52
11,0.0106667,1,40
11,0.012,1,52
13,0,1,100
13,0.00133333,1,100
13,0.00266667,1,87
13,0.004,1,43
13,0.00533333,1,51
13,0.00666667,1,49
13,0.008,1,48
13,0.00933333,1,59
13,0.0106667,1,50
13,0.012,1,47
15,0,1,100
15,0.00133333,1,100
15,0.00266667,1,81
15,0.004,1,42
15,0.00533333,1,48
15,0.00666667,1,56
15,0.008,1,55
15,0.00933333,1,49
15,0.0106667,1,55
15,0.012,1,50
17,0,1,100
17,0.00133333,1,100
17,0.00266667,1,73
17,0.004,1,57
17,0.00533333,1,59
17,0.00666667,1,55
17,0.008,1,44
17,0.00933333,1,51
17,0.0106667,1,46
17,0.012,1,42
