L,p_error,num_success
3,0,1,100
3,0.00555556,1,85
3,0.0111111,1,75
3,0.0166667,1,62
3,0.0222222,1,55
3,0.0277778,1,46
3,0.0333333,1,44
3,0.0388889,1,52
3,0.0444444,1,49
3,0.05,1,48
5,0,1,100
5,0.00555556,1,79
5,0.0111111,1,55
5,0.0166667,1,49
5,0.0222222,1,49
5,0.0277778,1,47
5,0.0333333,1,54
5,0.0388889,1,45
5,0.0444444,1,48
5,0.05,1,55
7,0,1,100
7,0.00555556,1,82
7,0.0111111,1,53
7,0.0166667,1,45
7,0.0222222,1,52
7,0.0277778,1,40
7,0.0333333,1,50
7,0.0388889,1,49
7,0.0444444,1,52
7,0.05,1,59
9,0,1,100
9,0.00555556,1,64
9,0.0111111,1,55
9,0.0166667,1,53
9,0.0222222,1,42
9,0.0277778,1,44
9,0.0333333,1,43
9,0.0388889,1,42
9,0.0444444,1,46
9,0.05,1,59
11,0,1,100
11,0.00555556,1,73
11,0.0111111,1,55
11,0.0166667,1,59
11,0.0222222,1,44
11,0.0277778,1,47
11,0.0333333,1,61
11,0.0388889,1,47
11,0.0444444,1,53
11,0.05,1,52
13,0,1,100
13,0.00555556,1,72
13,0.0111111,1,37
13,0.0166667,1,54
13,0.0222222,1,47
13,0.0277778,1,47
13,0.0333333,1,55
13,0.0388889,1,46
13,0.0444444,1,44
13,0.05,1,36
15,0,1,100
15,0.00555556,1,74
15,0.0111111,1,48
15,0.0166667,1,46
15,0.0222222,1,56
15,0.0277778,1,50
15,0.0333333,1,50
15,0.0388889,1,57
15,0.0444444,1,54
15,0.05,1,55
17,0,1,100
17,0.00555556,1,66
17,0.0111111,1,56
17,0.0166667,1,51
17,0.0222222,1,51
17,0.0277778,1,38
17,0.0333333,1,54
17,0.0388889,1,50
17,0.0444444,1,55
17,0.05,1,47
