L,p_error,num_success
3,0,1,100
3,0.00777778,1,88
3,0.0155556,1,52
3,0.0233333,1,48
3,0.0311111,1,57
3,0.0388889,1,52
3,0.0466667,1,57
3,0.0544444,1,58
3,0.0622222,1,48
3,0.07,1,58
5,0,1,100
5,0.00777778,1,93
5,0.0155556,1,54
5,0.0233333,1,45
5,0.0311111,1,50
5,0.0388889,1,39
5,0.0466667,1,43
5,0.0544444,1,49
5,0.0622222,1,47
5,0.07,1,61
7,0,1,100
7,0.00777778,1,98
7,0.0155556,1,43
7,0.0233333,1,53
7,0.0311111,1,51
7,0.0388889,1,41
7,0.0466667,1,51
7,0.0544444,1,52
7,0.0622222,1,58
7,0.07,1,48
9,0,1,100
9,0.00777778,1,98
9,0.0155556,1,43
9,0.0233333,1,54
9,0.0311111,1,42
9,0.0388889,1,46
9,0.0466667,1,46
9,0.0544444,1,56
9,0.0622222,1,41
9,0.07,1,45
11,0,1,100
11,0.00777778,1,100
11,0.0155556,1,48
11,0.0233333,1,56
11,0.0311111,1,46
11,0.0388889,1,53
11,0.0466667,1,47
11,0.0544444,1,44
11,0.0622222,1,43
11,0.07,1,54
13,0,1,100
13,0.00777778,1,95
13,0.0155556,1,54
13,0.0233333,1,57
13,0.0311111,1,46
13,0.0388889,1,46
13,0.0466667,1,43
13,0.0544444,1,43
13,0.0622222,1,47
13,0.07,1,53
15,0,1,100
15,0.00777778,1,99
15,0.0155556,1,39
15,0.0233333,1,47
15,0.0311111,1,57
15,0.0388889,1,53
15,0.0466667,1,49
15,0.0544444,1,47
15,0.0622222,1,51
15,0.07,1,45
17,0,1,100
17,0.00777778,1,98
17,0.0155556,1,51
17,0.0233333,1,52
17,0.0311111,1,56
17,0.0388889,1,48
17,0.0466667,1,48
17,0.0544444,1,49
17,0.0622222,1,45
17,0.07,1,49
