L,p_error,num_success
3,0,1,100
3,0.00777778,1,97
3,0.0155556,1,70
3,0.0233333,1,59
3,0.0311111,1,64
3,0.0388889,1,54
3,0.0466667,1,60
3,0.0544444,1,54
3,0.0622222,1,48
3,0.07,1,40
5,0,1,100
5,0.00777778,1,99
5,0.0155556,1,58
5,0.0233333,1,52
5,0.0311111,1,52
5,0.0388889,1,45
5,0.0466667,1,48
5,0.0544444,1,58
5,0.0622222,1,43
5,0.07,1,46
7,0,1,100
7,0.00777778,1,100
7,0.0155556,1,45
7,0.0233333,1,49
7,0.0311111,1,49
7,0.0388889,1,42
7,0.0466667,1,54
7,0.0544444,1,54
7,0.0622222,1,43
7,0.07,1,51
9,0,1,100
9,0.00777778,1,99
9,0.0155556,1,51
9,0.0233333,1,53
9,0.0311111,1,48
9,0.0388889,1,53
9,0.0466667,1,50
9,0.0544444,1,55
9,0.0622222,1,41
9,0.07,1,48
11,0,1,100
11,0.00777778,1,100
11,0.0155556,1,51
11,0.0233333,1,43
11,0.0311111,1,48
11,0.0388889,1,50
11,0.0466667,1,52
11,0.0544444,1,44
11,0.0622222,1,49
11,0.07,1,47
13,0,1,100
13,0.00777778,1,100
13,0.0155556,1,49
13,0.0233333,1,42
13,0.0311111,1,58
13,0.0388889,1,50
13,0.0466667,1,53
13,0.0544444,1,47
13,0.0622222,1,51
13,0.07,1,45
15,0,1,100
15,0.00777778,1,100
15,0.0155556,1,49
15,0.0233333,1,45
15,0.0311111,1,52
15,0.0388889,1,49
15,0.0466667,1,54
15,0.0544444,1,45
15,0.0622222,1,55
15,0.07,1,46
17,0,1,100
17,0.00777778,1,100
17,0.0155556,1,54
17,0.0233333,1,44
17,0.0311111,1,52
17,0.0388889,1,53
17,0.0466667,1,50
17,0.0544444,1,52
17,0.0622222,1,47
17,0.07,1,40
