L,p_error,num_success
3,0,1,100
3,0.00555556,1,95
3,0.0111111,1,80
3,0.0166667,1,65
3,0.0222222,1,55
3,0.0277778,1,61
3,0.0333333,1,57
3,0.0388889,1,52
3,0.0444444,1,40
3,0.05,1,53
5,0,1,100
5,0.00555556,1,98
5,0.0111111,1,68
5,0.0166667,1,54
5,0.0222222,1,52
5,0.0277778,1,48
5,0.0333333,1,48
5,0.0388889,1,53
5,0.0444444,1,47
5,0.05,1,53
7,0,1,100
7,0.00555556,1,97
7,0.0111111,1,69
7,0.0166667,1,49
7,0.0222222,1,49
7,0.0277778,1,47
7,0.0333333,1,51
7,0.0388889,1,57
7,0.0444444,1,50
7,0.05,1,52
9,0,1,100
9,0.00555556,1,95
9,0.0111111,1,56
9,0.0166667,1,46
9,0.0222222,1,54
9,0.0277778,1,56
9,0.0333333,1,42
9,0.0388889,1,52
9,0.0444444,1,54
9,0.05,1,48
11,0,1,100
11,0.00555556,1,95
11,0.0111111,1,64
11,0.0166667,1,51
11,0.0222222,1,49
11,0.0277778,1,57
11,0.0333333,1,45
11,0.0388889,1,59
11,0.0444444,1,58
11,0.05,1,56
13,0,1,100
13,0.00555556,1,95
13,0.0111111,1,48
13,0.0166667,1,48
13,0.0222222,1,52
13,0.0277778,1,45
13,0.0333333,1,51
13,0.0388889,1,51
13,0.0444444,1,47
13,0.05,1,50
15,0,1,100
15,0.00555556,1,98
15,0.0111111,1,45
15,0.0166667,1,41
15,0.0222222,1,55
15,0.0277778,1,41
15,0.0333333,1,55
15,0.0388889,1,50
15,0.0444444,1,53
15,0.05,1,56
17,0,1,100
17,0.00555556,1,95
17,0.0111111,1,53
17,0.0166667,1,49
17,0.0222222,1,44
17,0.0277778,1,54
17,0.0333333,1,53
17,0.0388889,1,49
17,0.0444444,1,50
17,0.05,1,46
