L,p_error,num_success
3,0,1,100
3,0.00555556,1,87
3,0.0111111,1,65
3,0.0166667,1,42
3,0.0222222,1,58
3,0.0277778,1,51
3,0.0333333,1,52
3,0.0388889,1,50
3,0.0444444,1,57
3,0.05,1,54
5,0,1,100
5,0.00555556,1,71
5,0.0111111,1,64
5,0.0166667,1,40
5,0.0222222,1,49
5,0.0277778,1,54
5,0.0333333,1,48
5,0.0388889,1,50
5,0.0444444,1,46
5,0.05,1,47
7,0,1,100
7,0.00555556,1,68
7,0.0111111,1,44
7,0.0166667,1,51
7,0.0222222,1,48
7,0.0277778,1,47
7,0.0333333,1,41
7,0.0388889,1,56
7,0.0444444,1,48
7,0.05,1,57
9,0,1,100
9,0.00555556,1,63
9,0.0111111,1,53
9,0.0166667,1,53
9,0.0222222,1,48
9,0.0277778,1,56
9,0.0333333,1,49
9,0.0388889,1,50
9,0.0444444,1,54
9,0.05,1,40
11,0,1,100
11,0.00555556,1,50
11,0.0111111,1,50
11,0.0166667,1,54
11,0.0222222,1,54
11,0.0277778,1,57
11,0.0333333,1,52
11,0.0388889,1,52
11,0.0444444,1,46
11,0.05,1,57
13,0,1,100
13,0.00555556,1,55
13,0.0111111,1,47
13,0.0166667,1,52
13,0.0222222,1,40
13,0.0277778,1,36
13,0.0333333,1,41
13,0.0388889,1,54
13,0.0444444,1,56
13,0.05,1,54
15,0,1,100
15,0.00555556,1,51
15,0.0111111,1,50
15,0.0166667,1,47
15,0.0222222,1,47
15,0.0277778,1,51
15,0.0333333,1,49
15,0.0388889,1,49
15,0.0444444,1,61
15,0.05,1,45
17,0,1,100
17,0.00555556,1,50
17,0.0111111,1,44
17,0.0166667,1,50
17,0.0222222,1,54
17,0.0277778,1,47
17,0.0333333,1,54
17,0.0388889,1,52
17,0.0444444,1,40
17,0.05,1,44
