L,p_error,num_success
3,0,1,100
3,0.00555556,1,74
3,0.0111111,1,57
3,0.0166667,1,54
3,0.0222222,1,54
3,0.0277778,1,51
3,0.0333333,1,52
3,0.0388889,1,39
3,0.0444444,1,49
3,0.05,1,51
5,0,1,100
5,0.00555556,1,80
5,0.0111111,1,50
5,0.0166667,1,46
5,0.0222222,1,48
5,0.0277778,1,53
5,0.0333333,1,50
5,0.0388889,1,46
5,0.0444444,1,51
5,0.05,1,54
7,0,1,100
7,0.00555556,1,62
7,0.0111111,1,49
7,0.0166667,1,49
7,0.0222222,1,51
7,0.0277778,1,50
7,0.0333333,1,49
7,0.0388889,1,49
7,0.0444444,1,52
7,0.05,1,53
9,0,1,100
9,0.00555556,1,50
9,0.0111111,1,54
9,0.0166667,1,50
9,0.0222222,1,53
9,0.0277778,1,48
9,0.0333333,1,50
9,0.0388889,1,47
9,0.0444444,1,55
9,0.05,1,51
11,0,1,100
11,0.00555556,1,56
11,0.0111111,1,51
11,0.0166667,1,50
11,0.0222222,1,50
11,0.0277778,1,48
11,0.0333333,1,53
11,0.0388889,1,58
11,0.0444444,1,53
11,0.05,1,57
13,0,1,100
13,0.00555556,1,56
13,0.0111111,1,47
13,0.0166667,1,52
13,0.0222222,1,55
13,0.0277778,1,49
13,0.0333333,1,49
13,0.0388889,1,50
13,0.0444444,1,42
13,0.05,1,44
15,0,1,100
15,0.00555556,1,56
15,0.0111111,1,47
15,0.0166667,1,57
15,0.0222222,1,49
15,0.0277778,1,53
15,0.0333333,1,50
15,0.0388889,1,47
15,0.0444444,1,57
15,0.05,1,44
17,0,1,100
17,0.00555556,1,48
17,0.0111111,1,55
17,0.0166667,1,43
17,0.0222222,1,49
17,0.0277778,1,58
17,0.0333333,1,54
17,0.0388889,1,51
17,0.0444444,1,55
17,0.05,1,59
