L,p_error,num_success
3,0,1,100
3,0.00133333,1,79
3,0.00266667,1,58
3,0.004,1,49
3,0.00533333,1,50
3,0.00666667,1,54
3,0.008,1,51
3,0.00933333,1,49
3,0.0106667,1,45
3,0.012,1,51
5,0,1,100
5,0.00133333,1,62
5,0.00266667,1,51
5,0.004,1,50
5,0.00533333,1,44
5,0.00666667,1,58
5,0.008,1,46
5,0.00933333,1,46
5,0.0106667,1,38
5,0.012,1,45
7,0,1,100
7,0.00133333,1,69
7,0.00266667,1,42
7,0.004,1,44
7,0.00533333,1,53
7,0.00666667,1,48
7,0.008,1,52
7,0.00933333,1,36
7,0.0106667,1,60
7,0.012,1,50
9,0,1,100
9,0.00133333,1,53
9,0.00266667,1,56
9,0.004,1,47
9,0.00533333,1,51
9,0.00666667,1,54
9,0.008,1,50
9,0.00933333,1,52
9,0.0106667,1,51
9,0.012,1,44
11,0,1,100
11,0.00133333,1,52
11,0.00266667,1,60
11,0.004,1,48
11,0.00533333,1,53
11,0.00666667,1,54
11,0.008,1,51
11,0.00933333,1,59
11,0.0106667,1,51
11,0.012,1,47
13,0,1,100
13,0.00133333,1,45
13,0.00266667,1,39
13,0.004,1,57
13,0.00533333,1,50
13,0.00666667,1,53
13,0.008,1,54
13,0.00933333,1,49
13,0.0106667,1,57
13,0.012,1,52
15,0,1,100
15,0.00133333,1,53
15,0.00266667,1,47
15,0.004,1,44
15,0.00533333,1,50
15,0.00666667,1,45
15,0.008,1,59
15,0.00933333,1,41
15,0.0106667,1,54
15,0.012,1,59
17,0,1,100
17,0.00133333,1,53
17,0.00266667,1,53
17,0.004,1,46
17,0.00533333,1,44
17,0.00666667,1,47
17,0.008,1,54
17,0.00933333,1,47
17,0.0106667,1,64
17,0.012,1,49
