L,p_error,num_success
3,0,1,100
3,0.00133333,1,97
3,0.00266667,1,86
3,0.004,1,86
3,0.00533333,1,74
3,0.00666667,1,66
3,0.008,1,61
3,0.00933333,1,57
3,0.0106667,1,52
3,0.012,1,66
5,0,1,100
5,0.00133333,1,99
5,0.00266667,1,90
5,0.004,1,74
5,0.00533333,1,63
5,0.00666667,1,51
5,0.008,1,47
5,0.00933333,1,47
5,0.0106667,1,49
5,0.012,1,52
7,0,1,100
7,0.00133333,1,99
7,0.00266667,1,83
7,0.004,1,66
7,0.00533333,1,56
7,0.00666667,1,61
7,0.008,1,54
7,0.00933333,1,55
7,0.0106667,1,40
7,0.012,1,50
9,0,1,100
9,0.00133333,1,100
9,0.00266667,1,87
9,0.004,1,58
9,0.00533333,1,61
9,0.00666667,1,53
9,0.008,1,44
9,0.00933333,1,47
9,0.0106667,1,54
9,0.012,1,48
11,0,1,100
11,0.00133333,1,100
11,0.00266667,1,87
11,0.004,1,56
11,0.00533333,1,50
11,0.00666667,1,43
11,0.008,1,51
11,0.00933333,1,46
11,0.0106667,1,49
11,0.012,1,43
13,0,1,100
13,0.00133333,1,100
13,0.00266667,1,81
13,0.004,1,51
13,0.00533333,1,42
13,0.00666667,1,45
13,0.008,1,47
13,0.00933333,1,56
13,0.0106667,1,52
13,0.012,1,39
15,0,1,100
15,0.00133333,1,100
15,0.00266667,1,76
15,0.004,1,47
15,0.00533333,1,56
15,0.00666667,1,55
15,0.008,1,45
15,0.00933333,1,45
15,0.0106667,1,53
15,0.012,1,49
17,0,1,100
17,0.00133333,1,100
17,0.00266667,1,78
17,0.004,1,51
17,0.00533333,1,43
17,0.00666667,1,56
17,0.008,1,44
17,0.00933333,1,56
17,0.0106667,1,44
17,0.012,1,45
