L,p_error,num_success
3,0,1,100
3,0.00777778,1,90
3,0.0155556,1,65
3,0.0233333,1,46
3,0.0311111,1,58
3,0.0388889,1,52
3,0.0466667,1,58
3,0.0544444,1,55
3,0.0622222,1,59
3,0.07,1,50
5,0,1,100
5,0.00777778,1,80
5,0.0155556,1,50
5,0.0233333,1,53
5,0.0311111,1,41
5,0.0388889,1,50
5,0.0466667,1,49
5,0.0544444,1,58
5,0.0622222,1,56
5,0.07,1,57
7,0,1,100
7,0.00777778,1,79
7,0.0155556,1,41
7,0.0233333,1,49
7,0.0311111,1,53
7,0.0388889,1,48
7,0.0466667,1,53
7,0.0544444,1,59
7,0.0622222,1,54
7,0.07,1,59
9,0,1,100
9,0.00777778,1,79
9,0.0155556,1,45
9,0.0233333,1,45
9,0.0311111,1,52
9,0.0388889,1,50
9,0.0466667,1,55
9,0.0544444,1,45
9,0.0622222,1,50
9,0.07,1,55
11,0,1,100
11,0.00777778,1,72
11,0.0155556,1,42
11,0.0233333,1,47
11,0.0311111,1,56
11,0.0388889,1,50
11,0.0466667,1,42
11,0.0544444,1,44
11,0.0622222,1,47
11,0.07,1,49
13,0,1,100
13,0.00777778,1,76
13,0.0155556,1,41
13,0.0233333,1,57
13,0.0311111,1,52
13,0.0388889,1,43
13,0.0466667,1,54
13,0.0544444,1,39
13,0.0622222,1,60
13,0.07,1,54
15,0,1,100
15,0.00777778,1,65
15,0.0155556,1,49
15,0.0233333,1,56
15,0.0311111,1,43
15,0.0388889,1,40
15,0.0466667,1,61
15,0.0544444,1,51
15,0.0622222,1,48
15,0.07,1,52
17,0,1,100
17,0.00777778,1,66
17,0.0155556,1,51
17,0.0233333,1,41
17,0.0311111,1,43
17,0.0388889,1,45
17,0.0466667,1,52
17,0.0544444,1,42
17,0.0622222,1,49
17,0.07,1,54
