L,p_error,num_success
3,0,1,100
3,0.00555556,1,75
3,0.0111111,1,59
3,0.0166667,1,54
3,0.0222222,1,50
3,0.0277778,1,44
3,0.0333333,1,44
3,0.0388889,1,51
3,0.0444444,1,52
3,0.05,1,53
5,0,1,100
5,0.00555556,1,82
5,0.0111111,1,54
5,0.0166667,1,63
5,0.0222222,1,47
5,0.0277778,1,54
5,0.0333333,1,48
5,0.0388889,1,49
5,0.0444444,1,53
5,0.05,1,54
7,0,1,100
7,0.00555556,1,72
7,0.0111111,1,60
7,0.0166667,1,47
7,0.0222222,1,46
7,0.0277778,1,52
7,0.0333333,1,45
7,0.0388889,1,55
7,0.0444444,1,48
7,0.05,1,51
9,0,1,100
9,0.00555556,1,61
9,0.0111111,1,50
9,0.0166667,1,54
9,0.0222222,1,44
9,0.0277778,1,47
9,0.0333333,1,47
9,0.0388889,1,49
9,0.0444444,1,54
9,0.05,1,53
11,0,1,100
11,0.00555556,1,55
11,0.0111111,1,45
11,0.0166667,1,47
11,0.0222222,1,51
11,0.0277778,1,47
11,0.0333333,1,55
11,0.0388889,1,54
11,0.0444444,1,54
11,0.05,1,52
13,0,1,100
13,0.00555556,1,49
13,0.0111111,1,44
13,0.0166667,1,49
13,0.0222222,1,46
13,0.0277778,1,50
13,0.0333333,1,57
13,0.0388889,1,54
13,0.0444444,1,55
13,0.05,1,41
15,0,1,100
15,0.00555556,1,45
15,0.0111111,1,52
15,0.0166667,1,52
15,0.0222222,1,47
15,0.0277778,1,47
15,0.0333333,1,49
15,0.0388889,1,52
15,0.0444444,1,43
15,0.05,1,53
17,0,1,100
17,0.00555556,1,42
17,0.0111111,1,54
17,0.0166667,1,46
17,0.0222222,1,54
17,0.0277778,1,50
17,0.0333333,1,54
17,0.0388889,1,65
17,0.0444444,1,44
17,0.05,1,46
