L,p_error,num_success
3,0,1,100
3,0.00777778,1,99
3,0.0155556,1,61
3,0.0233333,1,46
3,0.0311111,1,51
3,0.0388889,1,45
3,0.0466667,1,44
3,0.0544444,1,47
3,0.0622222,1,56
3,0.07,1,50
5,0,1,100
5,0.00777778,1,97
5,0.0155556,1,58
5,0.0233333,1,45
5,0.0311111,1,46
5,0.0388889,1,47
5,0.0466667,1,43
5,0.0544444,1,45
5,0.0622222,1,51
5,0.07,1,56
7,0,1,100
7,0.00777778,1,98
7,0.0155556,1,41
7,0.0233333,1,42
7,0.0311111,1,46
7,0.0388889,1,50
7,0.0466667,1,55
7,0.0544444,1,50
7,0.0622222,1,47
7,0.07,1,54
9,0,1,100
9,0.00777778,1,99
9,0.0155556,1,49
9,0.0233333,1,45
9,0.0311111,1,50
9,0.0388889,1,47
9,0.0466667,1,46
9,0.0544444,1,46
9,0.0622222,1,53
9,0.07,1,58
11,0,1,100
11,0.00777778,1,100
11,0.0155556,1,44
11,0.0233333,1,51
11,0.0311111,1,44
11,0.0388889,1,59
11,0.0466667,1,53
11,0.0544444,1,47
11,0.0622222,1,45
11,0.07,1,51
13,0,1,100
13,0.00777778,1,100
13,0.0155556,1,49
13,0.0233333,1,43
13,0.0311111,1,58
13,0.0388889,1,43
13,0.0466667,1,47
13,0.0544444,1,47
13,0.0622222,1,46
13,0.07,1,58
15,0,1,100
15,0.00777778,1,100
15,0.0155556,1,47
15,0.0233333,1,45
15,0.0311111,1,53
15,0.0388889,1,50
15,0.0466667,1,52
15,0.0544444,1,50
15,0.0622222,1,57
15,0.07,1,48
17,0,1,100
17,0.00777778,1,100
17,0.0155556,1,46
17,0.0233333,1,50
17,0.0311111,1,49
17,0.0388889,1,50
17,0.0466667,1,45
17,0.0544444,1,50
17,0.0622222,1,62
17,0.07,1,51
