L,p_error,num_success
3,0,1,100
3,0.00555556,1,97
3,0.0111111,1,89
3,0.0166667,1,87
3,0.0222222,1,81
3,0.0277778,1,75
3,0.0333333,1,58
3,0.0388889,1,60
3,0.0444444,1,55
3,0.05,1,60
5,0,1,100
5,0.00555556,1,100
5,0.0111111,1,94
5,0.0166667,1,73
5,0.0222222,1,62
5,0.0277778,1,56
5,0.0333333,1,50
5,0.0388889,1,54
5,0.0444444,1,51
5,0.05,1,51
7,0,1,100
7,0.00555556,1,98
7,0.0111111,1,89
7,0.0166667,1,66
7,0.0222222,1,52
7,0.0277778,1,49
7,0.0333333,1,57
7,0.0388889,1,46
7,0.0444444,1,53
7,0.05,1,40
9,0,1,100
9,0.00555556,1,100
9,0.0111111,1,90
9,0.0166667,1,59
9,0.0222222,1,61
9,0.0277778,1,57
9,0.0333333,1,47
9,0.0388889,1,47
9,0.0444444,1,52
9,0.05,1,48
11,0,1,100
11,0.00555556,1,100
11,0.0111111,1,95
11,0.0166667,1,48
11,0.0222222,1,52
11,0.0277778,1,50
11,0.0333333,1,49
11,0.0388889,1,51
11,0.0444444,1,53
11,0.05,1,52
13,0,1,100
13,0.00555556,1,100
13,0.0111111,1,84
13,0.0166667,1,48
13,0.0222222,1,57
13,0.0277778,1,52
13,0.0333333,1,51
13,0.0388889,1,60
13,0.0444444,1,40
13,0.05,1,51
15,0,1,100
15,0.00555556,1,100
15,0.0111111,1,84
15,0.0166667,1,45
15,0.0222222,1,48
15,0.0277778,1,49
15,0.0333333,1,47
15,0.0388889,1,50
15,0.0444444,1,54
15,0.05,1,47
17,0,1,100
17,0.00555556,1,100
17,0.0111111,1,83
17,0.0166667,1,56
17,0.0222222,1,47
17,0.0277778,1,54
17,0.0333333,1,48
17,0.0388889,1,47
17,0.0444444,1,55
17,0.05,1,56
