L,p_error,num_success
3,0,1,100
3,0.00133333,1,88
3,0.00266667,1,81
3,0.004,1,60
3,0.00533333,1,60
3,0.00666667,1,62
3,0.008,1,54
3,0.00933333,1,51
3,0.0106667,1,37
3,0.012,1,47
5,0,1,100
5,0.00133333,1,97
5,0.00266667,1,66
5,0.004,1,55
5,0.00533333,1,51
5,0.00666667,1,55
5,0.008,1,57
5,0.00933333,1,47
5,0.0106667,1,46
5,0.012,1,44
7,0,1,100
7,0.00133333,1,90
7,0.00266667,1,51
7,0.004,1,56
7,0.00533333,1,49
7,0.00666667,1,45
7,0.008,1,53
7,0.00933333,1,44
7,0.0106667,1,48
7,0.012,1,41
9,0,1,100
9,0.00133333,1,91
9,0.00266667,1,42
9,0.004,1,51
9,0.00533333,1,51
9,0.00666667,1,52
9,0.008,1,54
9,0.00933333,1,52
9,0.0106667,1,49
9,0.012,1,51
11,0,1,100
11,0.00133333,1,88
11,0.00266667,1,45
11,0.004,1,52
11,0.00533333,1,47
11,0.00666667,1,49
11,0.008,1,54
11,0.00933333,1,55
11,0.0106667,1,51
11,0.012,1,58
13,0,1,100
13,0.00133333,1,89
13,0.00266667,1,54
13,0.004,1,42
13,0.00533333,1,50
13,0.00666667,1,56
13,0.008,1,50
13,0.00933333,1,57
13,0.0106667,1,45
13,0.012,1,50
15,0,1,100
15,0.00133333,1,93
15,0.00266667,1,51
15,0.004,1,47
15,0.00533333,1,54
15,0.00666667,1,52
15,0.008,1,51
15,0.00933333,1,53
15,0.0106667,1,47
15,0.012,1,53
17,0,1,100
17,0.00133333,1,92
17,0.00266667,1,56
17,0.004,1,52
17,0.00533333,1,63
17,0.00666667,1,46
17,0.008,1,46
17,0.00933333,1,58
17,0.0106667,1,55
17,0.012,1,51
