L,p_error,num_success
3,0,1,100
3,0.00777778,1,88
3,0.0155556,1,48
3,0.0233333,1,48
3,0.0311111,1,50
3,0.0388889,1,54
3,0.0466667,1,52
3,0.0544444,1,49
3,0.0622222,1,41
3,0.07,1,46
5,0,1,100
5,0.00777778,1,85
5,0.0155556,1,46
5,0.0233333,1,51
5,0.0311111,1,49
5,0.0388889,1,52
5,0.0466667,1,46
5,0.0544444,1,44
5,0.0622222,1,52
5,0.07,1,46
7,0,1,100
7,0.00777778,1,74
7,0.0155556,1,41
7,0.0233333,1,47
7,0.0311111,1,38
7,0.0388889,1,46
7,0.0466667,1,58
7,0.0544444,1,44
7,0.0622222,1,52
7,0.07,1,46
9,0,1,100
9,0.00777778,1,76
9,0.0155556,1,44
9,0.0233333,1,54
9,0.0311111,1,54
9,0.0388889,1,57
9,0.0466667,1,49
9,0.0544444,1,52
9,0.0622222,1,52
9,0.07,1,60
11,0,1,100
11,0.00777778,1,72
11,0.0155556,1,45
11,0.0233333,1,44
11,0.0311111,1,57
11,0.0388889,1,47
11,0.0466667,1,54
11,0.0544444,1,58
11,0.0622222,1,57
11,0.07,1,45
13,0,1,100
13,0.00777778,1,68
13,0.0155556,1,53
13,0.0233333,1,54
13,0.0311111,1,51
13,0.0388889,1,46
13,0.0466667,1,44
13,0.0544444,1,43
13,0.0622222,1,52
13,0.07,1,51
15,0,1,100
15,0.00777778,1,64
15,0.0155556,1,43
15,0.0233333,1,52
15,0.0311111,1,46
15,0.0388889,1,49
15,0.0466667,1,45
15,0.0544444,1,47
15,0.0622222,1,49
15,0.07,1,53
17,0,1,100
17,0.00777778,1,58
17,0.0155556,1,51
17,0.0233333,1,60
17,0.0311111,1,53
17,0.0388889,1,54
17,0.0466667,1,45
17,0.0544444,1,59
17,0.0622222,1,40
17,0.07,1,56
