L,p_error,num_success
3,0,1,100
3,0.00133333,1,96
3,0.00266667,1,85
3,0.004,1,87
3,0.00533333,1,77
3,0.00666667,1,60
3,0.008,1,72
3,0.00933333,1,59
3,0.0106667,1,59
3,0.012,1,53
5,0,1,100
5,0.00133333,1,98
5,0.00266667,1,85
5,0.004,1,70
5,0.00533333,1,60
5,0.00666667,1,58
5,0.008,1,63
5,0.00933333,1,55
5,0.0106667,1,51
5,0.012,1,54
7,0,1,100
7,0.00133333,1,100
7,0.00266667,1,84
7,0.004,1,61
7,0.00533333,1,40
7,0.00666667,1,44
7,0.008,1,52
7,0.00933333,1,47
7,0.0106667,1,43
7,0.012,1,48
9,0,1,100
9,0.00133333,1,100
9,0.00266667,1,84
9,0.004,1,56
9,0.00533333,1,56
9,0.00666667,1,54
9,0.008,1,38
9,0.00933333,1,41
9,0.0106667,1,50
9,0.012,1,51
11,0,1,100
11,0.00133333,1,99
11,0.00266667,1,82
11,0.004,1,58
11,0.00533333,1,43
11,0.00666667,1,52
11,0.008,1,50
11,0.00933333,1,51
11,0.0106667,1,52
11,0.012,1,53
13,0,1,100
13,0.00133333,1,99
13,0.00266667,1,81
13,0.004,1,49
13,0.00533333,1,58
13,0.00666667,1,60
13,0.008,1,45
13,0.00933333,1,60
13,0.0106667,1,45
13,0.012,1,38
15,0,1,100
15,0.00133333,1,100
15,0.00266667,1,84
15,0.004,1,48
15,0.00533333,1,51
15,0.00666667,1,43
15,0.008,1,49
15,0.00933333,1,48
15,0.0106667,1,56
15,0.012,1,49
17,0,1,100
17,0.00133333,1,100
17,0.00266667,1,71
17,0.004,1,51
17,0.00533333,1,57
17,0.00666667,1,51
17,0.008,1,48
17,0.00933333,1,45
17,0.0106667,1,56
17,0.012,1,45
