L,p_error,num_success
3,0,1,100
3,0.00777778,1,95
3,0.0155556,1,61
3,0.0233333,1,48
3,0.0311111,1,55
3,0.0388889,1,56
3,0.0466667,1,47
3,0.0544444,1,51
3,0.0622222,1,53
3,0.07,1,48
5,0,1,100
5,0.00777778,1,100
5,0.0155556,1,56
5,0.0233333,1,61
5,0.0311111,1,60
5,0.0388889,1,54
5,0.0466667,1,53
5,0.0544444,1,52
5,0.0622222,1,42
5,0.07,1,52
7,0,1,100
7,0.00777778,1,100
7,0.0155556,1,46
7,0.0233333,1,58
7,0.0311111,1,60
7,0.0388889,1,48
7,0.0466667,1,50
7,0.0544444,1,53
7,0.0622222,1,46
7,0.07,1,48
9,0,1,100
9,0.00777778,1,100
9,0.0155556,1,49
9,0.0233333,1,42
9,0.0311111,1,53
9,0.0388889,1,65
9,0.0466667,1,46
9,0.0544444,1,44
9,0.0622222,1,54
9,0.07,1,53
11,0,1,100
11,0.00777778,1,100
11,0.0155556,1,44
11,0.0233333,1,42
11,0.0311111,1,52
11,0.0388889,1,43
11,0.0466667,1,48
11,0.0544444,1,45
11,0.0622222,1,54
11,0.07,1,51
13,0,1,100
13,0.00777778,1,99
13,0.0155556,1,57
13,0.0233333,1,54
13,0.0311111,1,44
13,0.0388889,1,52
13,0.0466667,1,49
13,0.0544444,1,40
13,0.0622222,1,50
13,0.07,1,48
15,0,1,100
15,0.00777778,1,99
15,0.0155556,1,65
15,0.0233333,1,44
15,0.0311111,1,50
15,0.0388889,1,51
15,0.0466667,1,47
15,0.0544444,1,44
15,0.0622222,1,56
15,0.07,1,43
17,0,1,100
17,0.00777778,1,100
17,0.0155556,1,45
17,0.0233333,1,46
17,0.0311111,1,54
17,0.0388889,1,55
17,0.0466667,1,53
17,0.0544444,1,50
17,0.0622222,1,54
17,0.07,1,51
