L,p_error,num_success
3,0,1,100
3,0.00555556,1,85
3,0.0111111,1,77
3,0.0166667,1,68
3,0.0222222,1,54
3,0.0277778,1,42
3,0.0333333,1,53
3,0.0388889,1,62
3,0.0444444,1,46
3,0.05,1,53
5,0,1,100
5,0.00555556,1,92
5,0.0111111,1,62
5,0.0166667,1,43
5,0.0222222,1,50
5,0.0277778,1,58
5,0.0333333,1,43
5,0.0388889,1,55
5,0.0444444,1,49
5,0.05,1,57
7,0,1,100
7,0.00555556,1,79
7,0.0111111,1,56
7,0.0166667,1,49
7,0.0222222,1,51
7,0.0277778,1,54
7,0.0333333,1,54
7,0.0388889,1,43
7,0.0444444,1,46
7,0.05,1,56
9,0,1,100
9,0.00555556,1,78
9,0.0111111,1,41
9,0.0166667,1,51
9,0.0222222,1,49
9,0.0277778,1,45
9,0.0333333,1,50
9,0.0388889,1,46
9,0.0444444,1,48
9,0.05,1,56
11,0,1,100
11,0.00555556,1,82
11,0.0111111,1,49
11,0.0166667,1,58
11,0.0222222,1,49
11,0.0277778,1,48
11,0.0333333,1,53
11,0.0388889,1,47
11,0.0444444,1,46
11,0.05,1,55
13,0,1,100
13,0.00555556,1,71
13,0.0111111,1,45
13,0.0166667,1,54
13,0.0222222,1,63
13,0.0277778,1,55
13,0.0333333,1,49
13,0.0388889,1,46
13,0.0444444,1,47
13,0.05,1,54
15,0,1,100
15,0.00555556,1,77
15,0.0111111,1,50
15,0.0166667,1,45
15,0.0222222,1,52
15,0.0277778,1,48
15,0.0333333,1,50
15,0.0388889,1,48
15,0.0444444,1,47
15,0.05,1,48
17,0,1,100
17,0.00555556,1,69
17,0.0111111,1,50
17,0.0166667,1,51
17,0.0222222,1,47
17,0.0277778,1,48
17,0.0333333,1,46
17,0.0388889,1,49
17,0.0444444,1,42
17,0.05,1,52
