L,p_error,num_success
3,0,1,100
3,0.00277778,1,99
3,0.00555556,1,93
3,0.00833333,1,76
3,0.0111111,1,69
3,0.0138889,1,60
3,0.0166667,1,56
3,0.0194444,1,55
3,0.0222222,1,55
3,0.025,1,44
5,0,1,100
5,0.00277778,1,99
5,0.00555556,1,80
5,0.00833333,1,70
5,0.0111111,1,65
5,0.0138889,1,51
5,0.0166667,1,65
5,0.0194444,1,56
5,0.0222222,1,46
5,0.025,1,53
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,88
7,0.00833333,1,63
7,0.0111111,1,56
7,0.0138889,1,63
7,0.0166667,1,55
7,0.0194444,1,51
7,0.0222222,1,43
7,0.025,1,52
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,82
9,0.00833333,1,58
9,0.0111111,1,47
9,0.0138889,1,49
9,0.0166667,1,54
9,0.0194444,1,44
9,0.0222222,1,43
9,0.025,1,46
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,78
11,0.00833333,1,64
11,0.0111111,1,56
11,0.0138889,1,49
11,0.0166667,1,55
11,0.0194444,1,49
11,0.0222222,1,56
11,0.025,1,51
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,77
13,0.00833333,1,54
13,0.0111111,1,47
13,0.0138889,1,46
13,0.0166667,1,56
13,0.0194444,1,56
13,0.0222222,1,47
13,0.025,1,48
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,82
15,0.00833333,1,69
15,0.0111111,1,63
15,0.0138889,1,50
15,0.0166667,1,49
15,0.0194444,1,52
15,0.0222222,1,38
15,0.025,1,52
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,78
17,0.00833333,1,65
17,0.0111111,1,47
17,0.0138889,1,55
17,0.0166667,1,51
17,0.0194444,1,38
17,0.0222222,1,55
17,0.025,1,44
