L,p_error,num_success
3,0,1,100
3,0.00277778,1,100
3,0.00555556,1,86
3,0.00833333,1,76
3,0.0111111,1,68
3,0.0138889,1,70
3,0.0166667,1,52
3,0.0194444,1,53
3,0.0222222,1,46
3,0.025,1,55
5,0,1,100
5,0.00277778,1,100
5,0.00555556,1,86
5,0.00833333,1,65
5,0.0111111,1,53
5,0.0138889,1,57
5,0.0166667,1,52
5,0.0194444,1,52
5,0.0222222,1,47
5,0.025,1,46
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,86
7,0.00833333,1,66
7,0.0111111,1,58
7,0.0138889,1,49
7,0.0166667,1,52
7,0.0194444,1,50
7,0.0222222,1,61
7,0.025,1,45
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,79
9,0.00833333,1,62
9,0.0111111,1,51
9,0.0138889,1,45
9,0.0166667,1,47
9,0.0194444,1,52
9,0.0222222,1,57
9,0.025,1,51
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,84
11,0.00833333,1,66
11,0.0111111,1,50
11,0.0138889,1,56
11,0.0166667,1,47
11,0.0194444,1,60
11,0.0222222,1,58
11,0.025,1,52
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,82
13,0.00833333,1,66
13,0.0111111,1,45
13,0.0138889,1,50
13,0.0166667,1,53
13,0.0194444,1,46
13,0.0222222,1,48
13,0.025,1,53
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,82
15,0.00833333,1,65
15,0.0111111,1,48
15,0.0138889,1,45
15,0.0166667,1,43
15,0.0194444,1,59
15,0.0222222,1,53
15,0.025,1,49
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,81
17,0.00833333,1,64
17,0.0111111,1,51
17,0.0138889,1,42
17,0.0166667,1,54
17,0.0194444,1,46
17,0.0222222,1,54
17,0.025,1,54
