L,p_error,num_success
3,0,1,100
3,0.00277778,1,100
3,0.00555556,1,84
3,0.00833333,1,81
3,0.0111111,1,61
3,0.0138889,1,63
3,0.0166667,1,53
3,0.0194444,1,57
3,0.0222222,1,51
3,0.025,1,56
5,0,1,100
5,0.00277778,1,100
5,0.00555556,1,86
5,0.00833333,1,75
5,0.0111111,1,64
5,0.0138889,1,50
5,0.0166667,1,49
5,0.0194444,1,49
5,0.0222222,1,53
5,0.025,1,40
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,87
7,0.00833333,1,60
7,0.0111111,1,57
7,0.0138889,1,58
7,0.0166667,1,49
7,0.0194444,1,53
7,0.0222222,1,49
7,0.025,1,38
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,83
9,0.00833333,1,64
9,0.0111111,1,57
9,0.0138889,1,53
9,0.0166667,1,54
9,0.0194444,1,46
9,0.0222222,1,56
9,0.025,1,53
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,87
11,0.00833333,1,67
11,0.0111111,1,48
11,0.0138889,1,58
11,0.0166667,1,55
11,0.0194444,1,54
11,0.0222222,1,55
11,0.025,1,47
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,78
13,0.00833333,1,58
13,0.0111111,1,56
13,0.0138889,1,41
13,0.0166667,1,47
13,0.0194444,1,55
13,0.0222222,1,56
13,0.025,1,43
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,80
15,0.00833333,1,61
15,0.0111111,1,47
15,0.0138889,1,44
15,0.0166667,1,53
15,0.0194444,1,48
15,0.0222222,1,51
15,0.025,1,47
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,79
17,0.00833333,1,61
17,0.0111111,1,51
17,0.0138889,1,51
17,0.0166667,1,59
17,0.0194444,1,44
17,0.0222222,1,55
17,0.025,1,55
