L,p_error,num_success
3,0,1,100
3,0.00277778,1,100
3,0.00555556,1,97
3,0.00833333,1,77
3,0.0111111,1,51
3,0.0138889,1,52
3,0.0166667,1,49
3,0.0194444,1,50
3,0.0222222,1,51
3,0.025,1,44
5,0,1,100
5,0.00277778,1,100
5,0.00555556,1,95
5,0.00833333,1,70
5,0.0111111,1,65
5,0.0138889,1,49
5,0.0166667,1,46
5,0.0194444,1,51
5,0.0222222,1,49
5,0.025,1,52
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,85
7,0.00833333,1,69
7,0.0111111,1,63
7,0.0138889,1,44
7,0.0166667,1,58
7,0.0194444,1,55
7,0.0222222,1,57
7,0.025,1,46
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,89
9,0.00833333,1,59
9,0.0111111,1,49
9,0.0138889,1,65
9,0.0166667,1,53
9,0.0194444,1,50
9,0.0222222,1,52
9,0.025,1,57
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,84
11,0.00833333,1,69
11,0.0111111,1,53
11,0.0138889,1,48
11,0.0166667,1,46
11,0.0194444,1,46
11,0.0222222,1,49
11,0.025,1,58
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,85
13,0.00833333,1,66
13,0.0111111,1,55
13,0.0138889,1,48
13,0.0166667,1,51
13,0.0194444,1,59
13,0.0222222,1,53
13,0.025,1,56
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,92
15,0.00833333,1,60
15,0.0111111,1,57
15,0.0138889,1,45
15,0.0166667,1,56
15,0.0194444,1,51
15,0.0222222,1,49
15,0.025,1,50
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,86
17,0.00833333,1,62
17,0.0111111,1,50
17,0.0138889,1,49
17,0.0166667,1,47
17,0.0194444,1,45
17,0.0222222,1,43
17,0.025,1,60
