L,p_error,num_success
3,0,1,100
3,0.00277778,1,98
3,0.00555556,1,85
3,0.00833333,1,73
3,0.0111111,1,78
3,0.0138889,1,60
3,0.0166667,1,53
3,0.0194444,1,55
3,0.0222222,1,44
3,0.025,1,52
5,0,1,100
5,0.00277778,1,100
5,0.00555556,1,90
5,0.00833333,1,63
5,0.0111111,1,59
5,0.0138889,1,58
5,0.0166667,1,55
5,0.0194444,1,51
5,0.0222222,1,50
5,0.025,1,51
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,86
7,0.00833333,1,71
7,0.0111111,1,53
7,0.0138889,1,50
7,0.0166667,1,43
7,0.0194444,1,51
7,0.0222222,1,51
7,0.025,1,58
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,86
9,0.00833333,1,62
9,0.0111111,1,48
9,0.0138889,1,50
9,0.0166667,1,57
9,0.0194444,1,47
9,0.0222222,1,60
9,0.025,1,50
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,80
11,0.00833333,1,64
11,0.0111111,1,48
11,0.0138889,1,53
11,0.0166667,1,54
11,0.0194444,1,46
11,0.0222222,1,54
11,0.025,1,51
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,85
13,0.00833333,1,67
13,0.0111111,1,47
13,0.0138889,1,54
13,0.0166667,1,55
13,0.0194444,1,51
13,0.0222222,1,44
13,0.025,1,52
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,82
15,0.00833333,1,67
15,0.0111111,1,52
15,0.0138889,1,39
15,0.0166667,1,51
15,0.0194444,1,49
15,0.0222222,1,54
15,0.025,1,46
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,78
17,0.00833333,1,60
17,0.0111111,1,44
17,0.0138889,1,43
17,0.0166667,1,43
17,0.0194444,1,40
17,0.0222222,1,53
17,0.025,1,48
