L,p_error,num_success
3,0,1,100
3,0.00277778,1,95
3,0.00555556,1,87
3,0.00833333,1,79
3,0.0111111,1,65
3,0.0138889,1,53
3,0.0166667,1,58
3,0.0194444,1,59
3,0.0222222,1,44
3,0.025,1,41
5,0,1,100
5,0.00277778,1,100
5,0.00555556,1,89
5,0.00833333,1,69
5,0.0111111,1,58
5,0.0138889,1,51
5,0.0166667,1,53
5,0.0194444,1,42
5,0.0222222,1,61
5,0.025,1,51
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,85
7,0.00833333,1,68
7,0.0111111,1,53
7,0.0138889,1,47
7,0.0166667,1,43
7,0.0194444,1,41
7,0.0222222,1,51
7,0.025,1,60
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,87
9,0.00833333,1,62
9,0.0111111,1,58
9,0.0138889,1,47
9,0.0166667,1,45
9,0.0194444,1,46
9,0.0222222,1,49
9,0.025,1,51
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,86
11,0.00833333,1,59
11,0.0111111,1,48
11,0.0138889,1,57
11,0.0166667,1,48
11,0.0194444,1,41
11,0.0222222,1,57
11,0.025,1,51
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,79
13,0.00833333,1,57
13,0.0111111,1,42
13,0.0138889,1,55
13,0.0166667,1,50
13,0.0194444,1,55
13,0.0222222,1,53
13,0.025,1,60
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,82
15,0.00833333,1,58
15,0.0111111,1,56
15,0.0138889,1,48
15,0.0166667,1,63
15,0.0194444,1,55
15,0.0222222,1,40
15,0.025,1,46
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,78
17,0.00833333,1,59
17,0.0111111,1,51
17,0.0138889,1,46
17,0.0166667,1,51
17,0.0194444,1,47
17,0.0222222,1,52
17,0.025,1,52
